ux_l,ux_r,uy_t,uy_b
 5.31750606652845e-08, 5.319139574914343e-08, 5.3191395746604e-08, 5.317506066443802e-08
 5.281340067846261e-08, 5.284121258634442e-08, 5.3199613018783596e-08, 5.3191395746604e-08
 5.246420375199939e-08, 5.2504931676172314e-08, 5.3204138627401614e-08, 5.3199613018783596e-08
 5.2127660501502644e-08, 5.2178827422456546e-08, 5.320298964054035e-08, 5.3204138627401614e-08
 5.1803166737853256e-08, 5.186728955990182e-08, 5.319012266747978e-08, 5.320298964054035e-08
 5.1490364293293374e-08, 5.1564159097565376e-08, 5.316424981114256e-08, 5.319012266747978e-08
 5.1187137591925656e-08, 5.127445769717061e-08, 5.3132292106744445e-08, 5.316424981114256e-08
 5.089945678752724e-08, 5.0993982379910146e-08, 5.309000380081179e-08, 5.3132292106744445e-08
 5.0619236465523664e-08, 5.0724065279600086e-08, 5.30435568520596e-08, 5.309000380081179e-08
 5.035213511256802e-08, 5.046437947141995e-08, 5.299215344696863e-08, 5.30435568520596e-08
 5.0093758360356166e-08, 5.0215116501464264e-08, 5.2924795713092617e-08, 5.299215344696863e-08
 4.984243916990495e-08, 4.99718262928493e-08, 5.28424976136628e-08, 5.2924795713092617e-08
 4.9599887877773184e-08, 4.9738920626063956e-08, 5.2747006587257793e-08, 5.28424976136628e-08
 4.936617380596087e-08, 4.9512001390330276e-08, 5.263069625757556e-08, 5.2747006587257793e-08
 4.913940538927637e-08, 4.9293081843983496e-08, 5.250984254691581e-08, 5.263069625757556e-08
 4.8924196650562006e-08, 4.908516162242097e-08, 5.237652586033319e-08, 5.250984254691581e-08
 4.871704511280404e-08, 4.888556260990516e-08, 5.2232181918917095e-08, 5.237652586033319e-08
 4.8518931273878416e-08, 4.86964531765025e-08, 5.20781316074771e-08, 5.2232181918917095e-08
 4.8331110360346444e-08, 4.851795104877876e-08, 5.190902415154531e-08, 5.20781316074771e-08
 4.815140024778334e-08, 4.8346168208681484e-08, 5.172545630036797e-08, 5.190902415154531e-08
 4.7980837574134836e-08, 4.818455032634466e-08, 5.1535988477007976e-08, 5.172545630036797e-08
 4.782118510402876e-08, 4.803149499616483e-08, 5.133787729685764e-08, 5.1535988477007976e-08
 4.76706127100017e-08, 4.788856581629187e-08, 5.1137653903428516e-08, 5.133787729685764e-08
 4.7530874195906224e-08, 4.7755933443319736e-08, 5.093617727159422e-08, 5.1137653903428516e-08
 4.740195309570405e-08, 4.763545735747251e-08, 5.072658701220227e-08, 5.093617727159422e-08
 4.728190474572702e-08, 4.752358517954626e-08, 5.050997539284424e-08, 5.072658701220227e-08
 4.7172164185441214e-08, 4.7421839609869384e-08, 5.028064540742627e-08, 5.050997539284424e-08
 4.707129171892628e-08, 4.7328955784984074e-08, 5.003805398183919e-08, 5.028064540742627e-08
 4.697944063757078e-08, 4.7241668379881764e-08, 4.978125488580815e-08, 5.003805398183919e-08
 4.6895566564962346e-08, 4.716508832439093e-08, 4.951778427037951e-08, 4.978125488580815e-08
 4.682190792409783e-08, 4.7096174773367e-08, 4.924225300543735e-08, 4.951778427037951e-08
 4.6754522972692215e-08, 4.703651964354071e-08, 4.8965451326071583e-08, 4.924225300543735e-08
 4.669811777749322e-08, 4.6987456581589037e-08, 4.868432680864105e-08, 4.8965451326071583e-08
 4.664966508646134e-08, 4.69478467210956e-08, 4.8398889294677405e-08, 4.868432680864105e-08
 4.661123241544305e-08, 4.6914802818113896e-08, 4.81144443505807e-08, 4.8398889294677405e-08
 4.6582487045714024e-08, 4.689389810474911e-08, 4.78271703965727e-08, 4.81144443505807e-08
 4.6562771345798476e-08, 4.687887281752333e-08, 4.753859217298447e-08, 4.78271703965727e-08
 4.655077957240469e-08, 4.6873993491062025e-08, 4.724959354039461e-08, 4.753859217298447e-08
 4.654711569541498e-08, 4.687971600332639e-08, 4.6953517275295706e-08, 4.724959354039461e-08
 4.6550725822777913e-08, 4.689144313144644e-08, 4.664771091688854e-08, 4.6953517275295706e-08
 4.6561652151017926e-08, 4.691133520440747e-08, 4.633173721958918e-08, 4.664771091688854e-08
 4.658016172918371e-08, 4.693839102719425e-08, 4.600220458158793e-08, 4.633173721958918e-08
 4.66062027498834e-08, 4.696928446261443e-08, 4.566337142151619e-08, 4.600220458158793e-08
 4.663705699143454e-08, 4.7008757159167946e-08, 4.5316677571153424e-08, 4.566337142151619e-08
 4.66757750922643e-08, 4.7054821653972625e-08, 4.495658624460841e-08, 4.5316677571153424e-08
 4.6718035712567145e-08, 4.710727889016889e-08, 4.458780923671939e-08, 4.495658624460841e-08
 4.67686841695895e-08, 4.716634690383631e-08, 4.420323447533033e-08, 4.458780923671939e-08
 4.682413722400796e-08, 4.7231620571180125e-08, 4.380928580446711e-08, 4.420323447533033e-08
 4.6888103808726345e-08, 4.7300581516502966e-08, 4.340638247917547e-08, 4.380928580446711e-08
 4.695800284081951e-08, 4.73766793121846e-08, 4.2994392038949077e-08, 4.340638247917547e-08
 4.7033116137976776e-08, 4.745772100993538e-08, 4.257396454672678e-08, 4.2994392038949077e-08
 4.7113669746674165e-08, 4.754504594050619e-08, 4.21440190340771e-08, 4.257396454672678e-08
 4.719863558872413e-08, 4.7635085873829893e-08, 4.170137012124197e-08, 4.21440190340771e-08
 4.728754369258261e-08, 4.773218821392061e-08, 4.125471971181909e-08, 4.170137012124197e-08
 4.738320355735512e-08, 4.7832009879707694e-08, 4.0800814798480016e-08, 4.125471971181909e-08
 4.748223576516922e-08, 4.793607303506653e-08, 4.034011107359649e-08, 4.0800814798480016e-08
 4.75841361568715e-08, 4.8045827051116936e-08, 3.9875692855955374e-08, 4.034011107359649e-08
 4.769111589560548e-08, 4.81579068898892e-08, 3.939911532991151e-08, 3.9875692855955374e-08
 4.779948578274231e-08, 4.827223528606997e-08, 3.8917166617099035e-08, 3.939911532991151e-08
 4.791225037021276e-08, 4.8391811363151364e-08, 3.8432275532865e-08, 3.8917166617099035e-08
 4.8029083262242733e-08, 4.8514437258638086e-08, 3.794068869298568e-08, 3.8432275532865e-08
 4.8147228748502906e-08, 4.863832330949344e-08, 3.744315438462467e-08, 3.794068869298568e-08
 4.826745321546699e-08, 4.8768980727085325e-08, 3.69369419566848e-08, 3.744315438462467e-08
 4.839025007397134e-08, 4.889940940154619e-08, 3.642338514451125e-08, 3.69369419566848e-08
 4.851540025015904e-08, 4.9032396229640584e-08, 3.590648798347931e-08, 3.642338514451125e-08
 4.864557227768034e-08, 4.916740787573274e-08, 3.5382494306793134e-08, 3.590648798347931e-08
 4.8775412454959763e-08, 4.9305426831780075e-08, 3.4853360742609664e-08, 3.5382494306793134e-08
 4.890795950101043e-08, 4.9443822183136225e-08, 3.431473360142103e-08, 3.4853360742609664e-08
 4.903980827572684e-08, 4.958563548577243e-08, 3.377073921549387e-08, 3.431473360142103e-08
 4.9174441149822386e-08, 4.972952351261733e-08, 3.3224767390842935e-08, 3.377073921549387e-08
 4.931016873189447e-08, 4.987597124277831e-08, 3.267672016289943e-08, 3.3224767390842935e-08
 4.944867696840755e-08, 5.002038428441817e-08, 3.212029501806691e-08, 3.267672016289943e-08
 4.9584700772413197e-08, 5.0168434450867276e-08, 3.156333742004791e-08, 3.212029501806691e-08
 4.972182678309818e-08, 5.031387661037656e-08, 3.099963268773091e-08, 3.156333742004791e-08
 4.985787896684243e-08, 5.0459267308278665e-08, 3.0437422775846676e-08, 3.099963268773091e-08
 4.999550675512581e-08, 5.060397330340378e-08, 2.987089453950944e-08, 3.0437422775846676e-08
 5.013199434400761e-08, 5.0746784109793114e-08, 2.929581669762562e-08, 2.987089453950944e-08
 5.026650984113121e-08, 5.088921397953982e-08, 2.8714930724522387e-08, 2.929581669762562e-08
 5.0403598700489276e-08, 5.103268076572224e-08, 2.8125282996597412e-08, 2.8714930724522387e-08
 5.054269401485826e-08, 5.11776166501044e-08, 2.7530663009507864e-08, 2.8125282996597412e-08
 5.068280760164672e-08, 5.1324890585797117e-08, 2.6924844066653388e-08, 2.7530663009507864e-08
 5.0829935298561844e-08, 5.1469843370882015e-08, 2.6301013590280545e-08, 2.6924844066653388e-08
 5.097206015510615e-08, 5.1620022016245445e-08, 2.567611664240403e-08, 2.6301013590280545e-08
 5.111936795251566e-08, 5.176719989616854e-08, 2.5039125501148268e-08, 2.567611664240403e-08
 5.1259023540713573e-08, 5.1916003580568225e-08, 2.440367768583311e-08, 2.5039125501148268e-08
 5.1397721934257087e-08, 5.2059037956226994e-08, 2.376464419673493e-08, 2.440367768583311e-08
 5.1532347966936995e-08, 5.2196170355675574e-08, 2.3119940595719385e-08, 2.376464419673493e-08
 5.165931374890096e-08, 5.2333690910709884e-08, 2.247437319492759e-08, 2.3119940595719385e-08
 5.178897003369346e-08, 5.246840024533349e-08, 2.1822601468154096e-08, 2.247437319492759e-08
 5.191916390130576e-08, 5.260285483123581e-08, 2.1161780896599976e-08, 2.1822601468154096e-08
 5.2043352283310185e-08, 5.273841191627429e-08, 2.049780514748521e-08, 2.1161780896599976e-08
 5.216805951333382e-08, 5.286589710662333e-08, 1.9829161359685245e-08, 2.049780514748521e-08
 5.228673019765058e-08, 5.2995365345915146e-08, 1.916632424484135e-08, 1.9829161359685245e-08
 5.240022004734146e-08, 5.311902585733248e-08, 1.8501556556949508e-08, 1.916632424484135e-08
 5.25150919683789e-08, 5.323478527370849e-08, 1.7824137258276488e-08, 1.8501556556949508e-08
 5.262459229104965e-08, 5.3352793404302343e-08, 1.7148181326115146e-08, 1.7824137258276488e-08
 5.273161975103319e-08, 5.346873109723256e-08, 1.6471650323122e-08, 1.7148181326115146e-08
 5.283684308131366e-08, 5.357759895156441e-08, 1.5788237823508736e-08, 1.6471650323122e-08
 5.2935568114665245e-08, 5.3685768786599675e-08, 1.5105784943063435e-08, 1.5788237823508736e-08
 5.303070968649399e-08, 5.378790628565562e-08, 1.4421709852905625e-08, 1.5105784943063435e-08
 5.312593080826978e-08, 5.3886270615636057e-08, 1.3731681587125827e-08, 1.4421709852905625e-08
 5.3219867187565755e-08, 5.3981576481959104e-08, 1.302940717167958e-08, 1.3731681587125827e-08
 5.330471642483979e-08, 5.407576749739529e-08, 1.2332734514093902e-08, 1.302940717167958e-08
 5.33887487555238e-08, 5.416065420532862e-08, 1.1633902401084244e-08, 1.2332734514093902e-08
 5.346908591104825e-08, 5.423893828014176e-08, 1.0926065660563785e-08, 1.1633902401084244e-08
 5.3541221846505534e-08, 5.431521089812825e-08, 1.0216558431254804e-08, 1.0926065660563785e-08
 5.361071091868551e-08, 5.438444228072416e-08, 9.50040957853363e-09, 1.0216558431254804e-08
 5.3675532495405067e-08, 5.445005355666183e-08, 8.785902277882384e-09, 9.50040957853363e-09
 5.373585791551634e-08, 5.450645775513751e-08, 8.062973361537704e-09, 8.785902277882384e-09
 5.378602356421424e-08, 5.455989191814693e-08, 7.339965765633007e-09, 8.062973361537704e-09
 5.3834995710187284e-08, 5.460457104056751e-08, 6.612742591364938e-09, 7.339965765633007e-09
 5.3878985307890925e-08, 5.4649634179738484e-08, 5.884149310873947e-09, 6.612742591364938e-09
 5.391775619188561e-08, 5.468311426449776e-08, 5.1519682615764285e-09, 5.884149310873947e-09
 5.394597588614662e-08, 5.471493414724555e-08, 4.4203666536683395e-09, 5.1519682615764285e-09
 5.397424929511735e-08, 5.473853799641705e-08, 3.683300788313077e-09, 4.4203666536683395e-09
 5.3996192445397026e-08, 5.47634573952832e-08, 2.950202504289285e-09, 3.683300788313077e-09
 5.4014947708662205e-08, 5.4778801717767186e-08, 2.210797503078459e-09, 2.950202504289285e-09
 5.402259203190904e-08, 5.4790434375352065e-08, 1.4765891137134707e-09, 2.210797503078459e-09
 5.4031811390229514e-08, 5.47978230282789e-08, 7.368529263197277e-10, 1.4765891137134707e-09
 5.403725249322297e-08, 5.480427400857288e-08, -0.0, 7.368529263197277e-10
 9.055443081984581e-08, 8.934059171621806e-08, 1.2392689960249196e-09, -0.0
 9.053049415270086e-08, 8.931484768795501e-08, 2.4641107066404102e-09, 1.2392689960249196e-09
 9.048140191701785e-08, 8.926525781858779e-08, 3.6842642015897737e-09, 2.4641107066404102e-09
 9.04008585187032e-08, 8.919275641580286e-08, 4.9123817203728584e-09, 3.6842642015897737e-09
 9.029398251981948e-08, 8.90903774498398e-08, 6.138525098083823e-09, 4.9123817203728584e-09
 9.016611416660082e-08, 8.89641379536951e-08, 7.350244060144325e-09, 6.138525098083823e-09
 9.001158739814349e-08, 8.881761718995666e-08, 8.555946269602871e-09, 7.350244060144325e-09
 8.983162629647401e-08, 8.864192374216309e-08, 9.754829240614549e-09, 8.555946269602871e-09
 8.962320935880526e-08, 8.844301955456206e-08, 1.094627245811345e-08, 9.754829240614549e-09
 8.938833842157358e-08, 8.822170892085563e-08, 1.21332452378512e-08, 1.094627245811345e-08
 8.913213953792614e-08, 8.797469868184922e-08, 1.3307860198514073e-08, 1.21332452378512e-08
 8.885659662507653e-08, 8.770202311339708e-08, 1.445847649478441e-08, 1.3307860198514073e-08
 8.856273963022723e-08, 8.741437698798622e-08, 1.558833217107884e-08, 1.445847649478441e-08
 8.824367126260871e-08, 8.71165821014628e-08, 1.671643985435408e-08, 1.558833217107884e-08
 8.79043282658699e-08, 8.678944726378441e-08, 1.783502886964922e-08, 1.671643985435408e-08
 8.753430829704152e-08, 8.643687886974549e-08, 1.894417809904322e-08, 1.783502886964922e-08
 8.71340272320446e-08, 8.605876554578036e-08, 2.0051321275713127e-08, 1.894417809904322e-08
 8.67158145493648e-08, 8.565713922619489e-08, 2.115130759031739e-08, 2.0051321275713127e-08
 8.627389282278581e-08, 8.52377158639253e-08, 2.2240254835213702e-08, 2.115130759031739e-08
 8.581948790711627e-08, 8.479148472224529e-08, 2.3300589732522923e-08, 2.2240254835213702e-08
 8.534461932369992e-08, 8.433748909502329e-08, 2.4350343319162547e-08, 2.3300589732522923e-08
 8.486018537063207e-08, 8.386770340536534e-08, 2.537929764512809e-08, 2.4350343319162547e-08
 8.436192109577056e-08, 8.338779649590077e-08, 2.6385849426810797e-08, 2.537929764512809e-08
 8.385194199734882e-08, 8.289348215931018e-08, 2.7369824208852358e-08, 2.6385849426810797e-08
 8.333055595473061e-08, 8.238913193449007e-08, 2.833360696347158e-08, 2.7369824208852358e-08
 8.279754281438133e-08, 8.18764418085696e-08, 2.9277266052555145e-08, 2.833360696347158e-08
 8.225500797525127e-08, 8.135277001129476e-08, 3.0196431381503067e-08, 2.9277266052555145e-08
 8.170207828529461e-08, 8.082204534384221e-08, 3.1098541747312336e-08, 3.0196431381503067e-08
 8.114446526276955e-08, 8.028013333065249e-08, 3.197404329957479e-08, 3.1098541747312336e-08
 8.057498696183052e-08, 7.973163353065256e-08, 3.282693597546118e-08, 3.197404329957479e-08
 7.99978460248114e-08, 7.917501918297757e-08, 3.366284248497168e-08, 3.282693597546118e-08
 7.941355306121018e-08, 7.861548787651618e-08, 3.44782976416645e-08, 3.366284248497168e-08
 7.882779293677694e-08, 7.80457478174151e-08, 3.526500452374065e-08, 3.44782976416645e-08
 7.82322391604663e-08, 7.746991528944639e-08, 3.603245843458929e-08, 3.526500452374065e-08
 7.76304015812353e-08, 7.688973073021267e-08, 3.6782844076783844e-08, 3.603245843458929e-08
 7.702442573445226e-08, 7.630978077276916e-08, 3.751400493787929e-08, 3.6782844076783844e-08
 7.641834622061573e-08, 7.572207797980732e-08, 3.8214107618524394e-08, 3.751400493787929e-08
 7.58066760296884e-08, 7.513052776251865e-08, 3.8898478887445586e-08, 3.8214107618524394e-08
 7.519409027984199e-08, 7.453730092796867e-08, 3.956215401973303e-08, 3.8898478887445586e-08
 7.457842718573242e-08, 7.394513581345138e-08, 4.02051210925868e-08, 3.956215401973303e-08
 7.396131467796772e-08, 7.334940647946147e-08, 4.0829059600645446e-08, 4.02051210925868e-08
 7.334387722888309e-08, 7.27533063861992e-08, 4.1435606302395826e-08, 4.0829059600645446e-08
 7.272777588569446e-08, 7.215680629856384e-08, 4.202789499769408e-08, 4.1435606302395826e-08
 7.211155030761198e-08, 7.156010903027883e-08, 4.2603004397403674e-08, 4.202789499769408e-08
 7.149332095297439e-08, 7.096549707051519e-08, 4.315960821769135e-08, 4.2603004397403674e-08
 7.087927811533825e-08, 7.037364018156967e-08, 4.369923067301611e-08, 4.315960821769135e-08
 7.026807394122778e-08, 6.978452401866819e-08, 4.422563641057501e-08, 4.369923067301611e-08
 6.966102349065235e-08, 6.919479668471725e-08, 4.473591008517299e-08, 4.422563641057501e-08
 6.90556171762208e-08, 6.861073522184821e-08, 4.522791106718262e-08, 4.473591008517299e-08
 6.845543652314636e-08, 6.802911931314082e-08, 4.570003545591549e-08, 4.522791106718262e-08
 6.785652180199173e-08, 6.745225766328193e-08, 4.6158471017779635e-08, 4.570003545591549e-08
 6.726509679304219e-08, 6.687850476991842e-08, 4.6601961252058516e-08, 4.6158471017779635e-08
 6.66783083862095e-08, 6.631029607925258e-08, 4.702954272389039e-08, 4.6601961252058516e-08
 6.609647807660572e-08, 6.574443775461475e-08, 4.743750598148277e-08, 4.702954272389039e-08
 6.551702868164696e-08, 6.518479444650381e-08, 4.782593522531166e-08, 4.743750598148277e-08
 6.494601673631532e-08, 6.463153319601105e-08, 4.820363747328746e-08, 4.782593522531166e-08
 6.438175720050856e-08, 6.408466632864647e-08, 4.8570337984662536e-08, 4.820363747328746e-08
 6.382422724418415e-08, 6.354097359266831e-08, 4.89136727634286e-08, 4.8570337984662536e-08
 6.327283528179972e-08, 6.300556005416704e-08, 4.924342650216907e-08, 4.89136727634286e-08
 6.272873382345358e-08, 6.247636991821198e-08, 4.955486640227117e-08, 4.924342650216907e-08
 6.219007808752191e-08, 6.195496448689192e-08, 4.9853898605655965e-08, 4.955486640227117e-08
 6.16613636141682e-08, 6.144231385597364e-08, 5.0143247348839545e-08, 4.9853898605655965e-08
 6.114310264087184e-08, 6.093551085508612e-08, 5.041319600612892e-08, 5.0143247348839545e-08
 6.062901541974685e-08, 6.04336874738791e-08, 5.066201114449501e-08, 5.041319600612892e-08
 6.012302787438107e-08, 5.994034657853277e-08, 5.089829505022596e-08, 5.066201114449501e-08
 5.962436728984844e-08, 5.9455284122010864e-08, 5.112301210475326e-08, 5.089829505022596e-08
 5.91331793824404e-08, 5.8976940952480595e-08, 5.133311342756495e-08, 5.112301210475326e-08
 5.865023125411296e-08, 5.850819213968567e-08, 5.152997564019541e-08, 5.133311342756495e-08
 5.817742412261399e-08, 5.804505196658611e-08, 5.1707203804017825e-08, 5.152997564019541e-08
 5.771008476333446e-08, 5.758814573886822e-08, 5.186870040904145e-08, 5.1707203804017825e-08
 5.725152403587815e-08, 5.7142673192925534e-08, 5.2021445107123515e-08, 5.186870040904145e-08
 5.68026114643027e-08, 5.670672449771251e-08, 5.216363055386379e-08, 5.2021445107123515e-08
 5.636268536421415e-08, 5.62801410643938e-08, 5.229206765157812e-08, 5.216363055386379e-08
 5.593321566653116e-08, 5.586230964657696e-08, 5.240160984107163e-08, 5.229206765157812e-08
 5.551307929411953e-08, 5.5452477449835206e-08, 5.249930614550866e-08, 5.240160984107163e-08
 5.510198372900492e-08, 5.505036882959815e-08, 5.258283386946608e-08, 5.249930614550866e-08
 5.470027039949576e-08, 5.465871616821421e-08, 5.2657431591919655e-08, 5.258283386946608e-08
 5.430764883312249e-08, 5.427923998998176e-08, 5.272613635607534e-08, 5.2657431591919655e-08
 5.392621493266527e-08, 5.390850090433526e-08, 5.277575222976312e-08, 5.272613635607534e-08
 5.355305573596531e-08, 5.354880994376548e-08, 5.281340067761614e-08, 5.277575222976312e-08
 5.319139574914343e-08, 5.319961301899521e-08, 5.2841212583805e-08, 5.281340067761614e-08
 5.284121258634442e-08, 5.286333210966957e-08, 5.286333210861149e-08, 5.2841212583805e-08
 5.2504931676172314e-08, 5.253729758701242e-08, 5.2878034373685846e-08, 5.286333210861149e-08
 5.2178827422456546e-08, 5.222644997566106e-08, 5.289145177798562e-08, 5.2878034373685846e-08
 5.186728955990182e-08, 5.1924276775273716e-08, 5.288699220514333e-08, 5.289145177798562e-08
 5.1564159097565376e-08, 5.1634966156227466e-08, 5.28745484107478e-08, 5.288699220514333e-08
 5.127445769717061e-08, 5.1353603261732056e-08, 5.285181678948399e-08, 5.28745484107478e-08
 5.0993982379910146e-08, 5.108375497426778e-08, 5.282008670050173e-08, 5.285181678948399e-08
 5.0724065279600086e-08, 5.082195128820389e-08, 5.278387104387946e-08, 5.282008670050173e-08
 5.046437947141995e-08, 5.0573799301594696e-08, 5.274289047701294e-08, 5.278387104387946e-08
 5.0215116501464264e-08, 5.0330427517420044e-08, 5.268150550447765e-08, 5.274289047701294e-08
 4.99718262928493e-08, 5.009670428929692e-08, 5.260959194687746e-08, 5.268150550447765e-08
 4.9738920626063956e-08, 4.986996492889549e-08, 5.252008735152412e-08, 5.260959194687746e-08
 4.9512001390330276e-08, 4.964918221466004e-08, 5.2411776711228785e-08, 5.252008735152412e-08
 4.9293081843983496e-08, 4.9439300507448704e-08, 5.2301922325353285e-08, 5.2411776711228785e-08
 4.908516162242097e-08, 4.923928235543086e-08, 5.2176926847817387e-08, 5.2301922325353285e-08
 4.888556260990516e-08, 4.904792746991008e-08, 5.204307248551443e-08, 5.2176926847817387e-08
 4.86964531765025e-08, 4.886788581627978e-08, 5.189962947975335e-08, 5.204307248551443e-08
 4.851795104877876e-08, 4.869464118855672e-08, 5.173724131144805e-08, 5.189962947975335e-08
 4.8346168208681484e-08, 4.852922663182714e-08, 5.1563838418031153e-08, 5.173724131144805e-08
 4.818455032634466e-08, 4.8373550686686714e-08, 5.138293314682815e-08, 5.1563838418031153e-08
 4.803149499616483e-08, 4.822744694668816e-08, 5.119494811698468e-08, 5.138293314682815e-08
 4.788856581629187e-08, 4.8091707568575664e-08, 5.100502153045638e-08, 5.119494811698468e-08
 4.7755933443319736e-08, 4.7969252498554506e-08, 5.081570118574699e-08, 5.100502153045638e-08
 4.763545735747251e-08, 4.7855781959689886e-08, 5.0614714834276024e-08, 5.081570118574699e-08
 4.752358517954626e-08, 4.7752613946717035e-08, 5.0408229823167365e-08, 5.0614714834276024e-08
 4.7421839609869384e-08, 4.7658573362433245e-08, 5.0187761582540966e-08, 5.0408229823167365e-08
 4.7328955784984074e-08, 4.7570993125314704e-08, 4.995076657673687e-08, 5.0187761582540966e-08
 4.7241668379881764e-08, 4.749249986663695e-08, 4.970467483031732e-08, 4.995076657673687e-08
 4.716508832439093e-08, 4.7423499987312645e-08, 4.944887071935558e-08, 4.970467483031732e-08
 4.7096174773367e-08, 4.7362633150065324e-08, 4.918259787561106e-08, 4.944887071935558e-08
 4.703651964354071e-08, 4.7312104220694124e-08, 4.891638826411992e-08, 4.918259787561106e-08
 4.6987456581589037e-08, 4.7271662418113673e-08, 4.8644716948147616e-08, 4.891638826411992e-08
 4.69478467210956e-08, 4.723726923153812e-08, 4.83658453916957e-08, 4.8644716948147616e-08
 4.6914802818113896e-08, 4.7214923590209866e-08, 4.809353963721592e-08, 4.83658453916957e-08
 4.689389810474911e-08, 4.7200245291357934e-08, 4.7812145109346926e-08, 4.809353963721592e-08
 4.687887281752333e-08, 4.719474418371702e-08, 4.753371284652317e-08, 4.7812145109346926e-08
 4.6873993491062025e-08, 4.7200825459233796e-08, 4.725531605265897e-08, 4.753371284652317e-08
 4.687971600332639e-08, 4.721271584788e-08, 4.6965244403415755e-08, 4.725531605265897e-08
 4.689144313144644e-08, 4.7232366510436056e-08, 4.666760298984958e-08, 4.6965244403415755e-08
 4.691133520440747e-08, 4.725929943470005e-08, 4.635879304237596e-08, 4.666760298984958e-08
 4.693839102719425e-08, 4.729109780515395e-08, 4.60330980170081e-08, 4.635879304237596e-08
 4.696928446261443e-08, 4.733171113788969e-08, 4.570284411806971e-08, 4.60330980170081e-08
 4.7008757159167946e-08, 4.7379057449336326e-08, 4.536274206595811e-08, 4.570284411806971e-08
 4.7054821653972625e-08, 4.743286253392952e-08, 4.500904348080466e-08, 4.536274206595811e-08
 4.710727889016889e-08, 4.7492797321671725e-08, 4.464687725038682e-08, 4.500904348080466e-08
 4.716634690383631e-08, 4.755832834762822e-08, 4.426850814267413e-08, 4.464687725038682e-08
 4.7231620571180125e-08, 4.7627548484815126e-08, 4.387824674978995e-08, 4.426850814267413e-08
 4.7300581516502966e-08, 4.770487100901792e-08, 4.34824802748571e-08, 4.387824674978995e-08
 4.73766793121846e-08, 4.778639735511632e-08, 4.307543373669987e-08, 4.34824802748571e-08
 4.745772100993538e-08, 4.787479886705473e-08, 4.2661289477297583e-08, 4.307543373669987e-08
 4.754504594050619e-08, 4.796685696614751e-08, 4.2234058967400814e-08, 4.2661289477297583e-08
 4.7635085873829893e-08, 4.806429817586695e-08, 4.179847246133269e-08, 4.2234058967400814e-08
 4.773218821392061e-08, 4.8165182583592625e-08, 4.135454137760616e-08, 4.179847246133269e-08
 4.7832009879707694e-08, 4.827200010571469e-08, 4.090487795383885e-08, 4.135454137760616e-08
 4.793607303506653e-08, 4.8382251397602374e-08, 4.04498650896469e-08, 4.090487795383885e-08
 4.8045827051116936e-08, 4.849752160884883e-08, 3.998777269472763e-08, 4.04498650896469e-08
 4.81579068898892e-08, 4.861418340496474e-08, 3.951344372609229e-08, 3.998777269472763e-08
 4.827223528606997e-08, 4.8736362179053676e-08, 3.9036742694180424e-08, 3.951344372609229e-08
 4.8391811363151364e-08, 4.886300153667502e-08, 3.855490142835173e-08, 3.9036742694180424e-08
 4.8514437258638086e-08, 4.899283492713638e-08, 3.8064574743841035e-08, 3.855490142835173e-08
 4.863832330949344e-08, 4.912765258801878e-08, 3.757381180221656e-08, 3.8064574743841035e-08
 4.8768980727085325e-08, 4.926320689514074e-08, 3.706737063114566e-08, 3.757381180221656e-08
 4.889940940154619e-08, 4.940075070176168e-08, 3.6556371972605644e-08, 3.706737063114566e-08
 4.9032396229640584e-08, 4.954121191241445e-08, 3.604149962957147e-08, 3.6556371972605644e-08
 4.916740787573274e-08, 4.968683109633106e-08, 3.552051326284047e-08, 3.604149962957147e-08
 4.9305426831780075e-08, 4.983243536516165e-08, 3.4991756093965827e-08, 3.552051326284047e-08
 4.9443822183136225e-08, 4.9982683385852935e-08, 3.445654690405724e-08, 3.4991756093965827e-08
 4.958563548577243e-08, 5.0132612044970235e-08, 3.3914627242338766e-08, 3.445654690405724e-08
 4.972952351261733e-08, 5.0286511146924845e-08, 3.337121512100391e-08, 3.3914627242338766e-08
 4.987597124277831e-08, 5.043900944421362e-08, 3.282113320453928e-08, 3.337121512100391e-08
 5.002038428441817e-08, 5.05959068824394e-08, 3.226834518451603e-08, 3.282113320453928e-08
 5.0168434450867276e-08, 5.074975814146381e-08, 3.170877957955719e-08, 3.226834518451603e-08
 5.031387661037656e-08, 5.090222077722016e-08, 3.1145023385633014e-08, 3.170877957955719e-08
 5.0459267308278665e-08, 5.105440163104537e-08, 3.058212877097181e-08, 3.1145023385633014e-08
 5.060397330340378e-08, 5.1206966609758034e-08, 3.0013705345898764e-08, 3.058212877097181e-08
 5.0746784109793114e-08, 5.1357296156913505e-08, 2.9438246567372332e-08, 3.0013705345898764e-08
 5.088921397953982e-08, 5.150604869925e-08, 2.8858397510704814e-08, 2.9438246567372332e-08
 5.103268076572224e-08, 5.165617288119734e-08, 2.827021888097956e-08, 2.8858397510704814e-08
 5.11776166501044e-08, 5.180397654464142e-08, 2.767793694520058e-08, 2.827021888097956e-08
 5.1324890585797117e-08, 5.195247152097906e-08, 2.7069796851738286e-08, 2.767793694520058e-08
 5.1469843370882015e-08, 5.2104103907385075e-08, 2.645119223564398e-08, 2.7069796851738286e-08
 5.1620022016245445e-08, 5.2255845025722625e-08, 2.582329452232713e-08, 2.645119223564398e-08
 5.176719989616854e-08, 5.2410329856041745e-08, 2.5187929185547945e-08, 2.582329452232713e-08
