ux_l,ux_r,uy_t,uy_b
 6.62920905649896e-08, 6.093332206302685e-08, 5.046079116708098e-08, 4.510096991383884e-08
 6.545955421208854e-08, 6.044716008374117e-08, 5.548077351236916e-08, 5.046079116708098e-08
 6.483188831763001e-08, 6.016226205770377e-08, 6.015249845101343e-08, 5.548077351236916e-08
 6.447817743421245e-08, 6.01591157374052e-08, 6.447584749470592e-08, 6.015249845101343e-08
 6.447638641588599e-08, 6.050793321261865e-08, 6.845088953518381e-08, 6.447584749470592e-08
 6.4902257799377e-08, 6.128291986634419e-08, 7.20706010061144e-08, 6.845088953518381e-08
 6.581727915257448e-08, 6.255871309368081e-08, 7.532526754411268e-08, 7.20706010061144e-08
 6.728044237543946e-08, 6.440116959921567e-08, 7.819626881973259e-08, 7.532526754411268e-08
 6.935602987578016e-08, 6.68920020137229e-08, 8.065397976736159e-08, 7.819626881973259e-08
 7.210487786521897e-08, 7.010336460191462e-08, 8.264397628326145e-08, 8.065397976736159e-08
 7.558279591926485e-08, 7.411992602206926e-08, 8.407911158676189e-08, 8.264397628326145e-08
 7.982240950372767e-08, 7.901225641217453e-08, 8.48586491315846e-08, 8.407911158676189e-08
 8.485864913164809e-08, 8.48370619499018e-08, 8.483706194987006e-08, 8.48586491315846e-08
 9.06834546690262e-08, 9.163822650410185e-08, 8.385066335119693e-08, 8.483706194987006e-08
 9.726715663683044e-08, 9.941438096113792e-08, 8.168078308391636e-08, 8.385066335119693e-08
 1.0451315946659663e-07, 1.0810629597733827e-07, 7.80705480925464e-08, 8.168078308391636e-08
 1.122488584320311e-07, 1.1755722980876238e-07, 7.27621273746786e-08, 7.80705480925464e-08
 1.202200108305463e-07, 1.2748592182511733e-07, 6.55002038110461e-08, 7.27621273746786e-08
 1.2805826032880438e-07, 1.3745904818330402e-07, 5.61146670828727e-08, 6.55002038110461e-08
 1.3530750430614027e-07, 1.468766570878646e-07, 4.455837403292945e-08, 5.61146670828727e-08
 1.4143350595845272e-07, 1.5499037475893469e-07, 3.1018606749050546e-08, 4.455837403292945e-08
 1.4590235723149104e-07, 1.6100889069199077e-07, 1.5938079738177804e-08, 3.1018606749050546e-08
 1.4826920381663292e-07, 1.6422447368624184e-07, -0.0, 1.5938079738177804e-08
 6.468161846386288e-08, 5.7915437934269985e-08, 6.751402641555486e-09, -0.0
 6.448676744571555e-08, 5.777193482710945e-08, 1.3445671004622632e-08, 6.751402641555486e-09
 6.41061781863938e-08, 5.750353693746405e-08, 2.0036032744562132e-08, 1.3445671004622632e-08
 6.357750150131765e-08, 5.712823117175563e-08, 2.646644063227097e-08, 2.0036032744562132e-08
 6.293797627238658e-08, 5.6692229557730193e-08, 3.270547804116733e-08, 2.646644063227097e-08
 6.224403188733745e-08, 5.6227340585196674e-08, 3.8717420629013373e-08, 3.270547804116733e-08
 6.155604117808132e-08, 5.5788387307981865e-08, 4.447825079878436e-08, 3.8717420629013373e-08
 6.093332206302685e-08, 5.543114739413284e-08, 4.997462918779531e-08, 4.447825079878436e-08
 6.044716008374117e-08, 5.5218616070698653e-08, 5.519587548633175e-08, 4.997462918779531e-08
 6.016226205770377e-08, 5.52211554624021e-08, 6.014935213071486e-08, 5.519587548633175e-08
 6.01591157374052e-08, 5.549419920106905e-08, 6.482466496991936e-08, 6.014935213071486e-08
 6.050793321261865e-08, 5.611659995631995e-08, 6.922587618890937e-08, 6.482466496991936e-08
 6.128291986634419e-08, 5.7170175531997487e-08, 7.334639423345104e-08, 6.922587618890937e-08
 6.255871309368081e-08, 5.872393090558105e-08, 7.716772404964754e-08, 7.334639423345104e-08
 6.440116959921567e-08, 6.086964734925911e-08, 8.068710123423981e-08, 7.716772404964754e-08
 6.68920020137229e-08, 6.369177589242689e-08, 8.386534235555332e-08, 8.068710123423981e-08
 7.010336460191462e-08, 6.729583730884526e-08, 8.666053770341609e-08, 8.386534235555332e-08
 7.411992602206926e-08, 7.178433986585749e-08, 8.897144197686716e-08, 8.666053770341609e-08
 7.901225641217453e-08, 7.726696138367837e-08, 9.068345466931188e-08, 8.897144197686716e-08
 8.48370619499018e-08, 8.385066335091124e-08, 9.163822650407012e-08, 9.068345466931188e-08
 9.163822650410185e-08, 9.162681780832822e-08, 9.162681780823299e-08, 9.163822650407012e-08
 9.941438096113792e-08, 1.0065916315555474e-07, 9.037269810011669e-08, 9.162681780823299e-08
 1.0810629597733827e-07, 1.1094658836156665e-07, 8.752148192397052e-08, 9.037269810011669e-08
 1.1755722980876238e-07, 1.2238651576222413e-07, 8.269081939103356e-08, 8.752148192397052e-08
 1.2748592182511733e-07, 1.3470749425674456e-07, 7.547333016923276e-08, 8.269081939103356e-08
 1.3745904818330402e-07, 1.4741631445912622e-07, 6.55322759874333e-08, 7.547333016923276e-08
 1.468766570878646e-07, 1.5974134426651805e-07, 5.267209170399952e-08, 6.55322759874333e-08
 1.5499037475893469e-07, 1.706501219166181e-07, 3.703712268210664e-08, 5.267209170399952e-08
 1.6100889069199077e-07, 1.789155516204652e-07, 1.9153662732428882e-08, 3.703712268210664e-08
 1.6422447368624184e-07, 1.8340632921508369e-07, -0.0, 1.9153662732428882e-08
 5.7915437934269985e-08, 5.12804146157108e-08, 6.607899534394953e-09, -0.0
 5.777193482710945e-08, 5.11852497771118e-08, 1.3177273114977234e-08, 6.607899534394953e-09
 5.750353693746405e-08, 5.100007280536802e-08, 1.966072697885371e-08, 1.3177273114977234e-08
 5.712823117175563e-08, 5.07498988059658e-08, 2.6030439018245536e-08, 1.966072697885371e-08
 5.6692229557730193e-08, 5.0456597132891827e-08, 3.224058906863382e-08, 2.6030439018245536e-08
 5.6227340585196674e-08, 5.017179398704075e-08, 3.827846735179856e-08, 3.224058906863382e-08
 5.5788387307981865e-08, 4.993002555949384e-08, 4.412101088493533e-08, 3.827846735179856e-08
 5.543114739413284e-08, 4.978346585500328e-08, 4.9762097864361124e-08, 4.412101088493533e-08
 5.5218616070698653e-08, 4.978531657889673e-08, 5.519841487803521e-08, 4.9762097864361124e-08
 5.52211554624021e-08, 4.999593105006803e-08, 6.042239586938182e-08, 5.519841487803521e-08
 5.549419920106905e-08, 5.0480446449407236e-08, 6.544706572517025e-08, 6.042239586938182e-08
 5.611659995631995e-08, 5.130637425702119e-08, 7.027945176458691e-08, 6.544706572517025e-08
 5.7170175531997487e-08, 5.255522190197241e-08, 7.49001496070346e-08, 7.027945176458691e-08
 5.872393090558105e-08, 5.43101554914592e-08, 7.931344049332559e-08, 7.49001496070346e-08
 6.086964734925911e-08, 5.666499442541564e-08, 8.350922977740759e-08, 7.931344049332559e-08
 6.369177589242689e-08, 5.972795393561333e-08, 8.746940377197169e-08, 8.350922977740759e-08
 6.729583730884526e-08, 6.361449380034725e-08, 9.11490402604283e-08, 8.746940377197169e-08
 7.178433986585749e-08, 6.846880769604398e-08, 9.445406349468804e-08, 9.11490402604283e-08
 7.726696138367837e-08, 7.443478025415017e-08, 9.726715663654476e-08, 9.445406349468804e-08
 8.385066335091124e-08, 8.168078308413856e-08, 9.941438096148709e-08, 9.726715663654476e-08
 9.162681780832822e-08, 9.037269810008495e-08, 1.0065916315545951e-07, 9.941438096148709e-08
 1.0065916315555474e-07, 1.006601233059064e-07, 1.006601233061286e-07, 1.0065916315545951e-07
 1.1094658836156665e-07, 1.126495671242956e-07, 9.8961409324628e-08, 1.006601233061286e-07
 1.2238651576222413e-07, 1.2634017351131684e-07, 9.501179788555402e-08, 9.8961409324628e-08
 1.3470749425674456e-07, 1.4153885187571118e-07, 8.81821503716144e-08, 9.501179788555402e-08
 1.4741631445912622e-07, 1.5774734287841852e-07, 7.785730579482515e-08, 8.81821503716144e-08
 1.5974134426651805e-07, 1.7402647370549953e-07, 6.358086935409956e-08, 7.785730579482515e-08
 1.706501219166181e-07, 1.8892952399495105e-07, 4.530255238595377e-08, 6.358086935409956e-08
 1.789155516204652e-07, 2.005869378972055e-07, 2.364444032704734e-08, 4.530255238595377e-08
 1.8340632921508369e-07, 2.0706361618852231e-07, -0.0, 2.364444032704734e-08
 5.12804146157108e-08, 4.474776690144843e-08, 6.5127346957959546e-09, -0.0
 5.11852497771118e-08, 4.468197713997266e-08, 1.2992096143233452e-08, 6.5127346957959546e-09
 5.100007280536802e-08, 4.4563277061671965e-08, 1.9410552979451498e-08, 1.2992096143233452e-08
 5.07498988059658e-08, 4.440485166691544e-08, 2.5737137345171552e-08, 1.9410552979451498e-08
 5.0456597132891827e-08, 4.423548167472141e-08, 3.1955785922782746e-08, 2.5737137345171552e-08
 5.017179398704075e-08, 4.407976060271121e-08, 3.803669892425164e-08, 3.1955785922782746e-08
 4.993002555949384e-08, 4.398437282726475e-08, 4.397445118044477e-08, 3.803669892425164e-08
 4.978346585500328e-08, 4.3987796644568294e-08, 4.976394858825457e-08, 4.397445118044477e-08
 4.978531657889673e-08, 4.4141077148847895e-08, 5.54090293492065e-08, 4.976394858825457e-08
 4.999593105006803e-08, 4.4500981687922096e-08, 6.090691126872103e-08, 5.54090293492065e-08
 5.0480446449407236e-08, 4.512351538174677e-08, 6.627299353278422e-08, 6.090691126872103e-08
 5.130637425702119e-08, 4.608180060190405e-08, 7.152829940953812e-08, 6.627299353278422e-08
 5.255522190197241e-08, 4.744604906852243e-08, 7.665508319652139e-08, 7.152829940953812e-08
 5.43101554914592e-08, 4.930681162905905e-08, 8.166827942728203e-08, 7.665508319652139e-08
 5.666499442541564e-08, 5.176997963252369e-08, 8.657218928760527e-08, 8.166827942728203e-08
 5.972795393561333e-08, 5.494964678884994e-08, 9.135594363670562e-08, 8.657218928760527e-08
 6.361449380034725e-08, 5.898755456306927e-08, 9.600335415612504e-08, 9.135594363670562e-08
 6.846880769604398e-08, 6.404878287753129e-08, 1.0042003605279423e-07, 9.600335415612504e-08
 7.443478025415017e-08, 7.033484912711193e-08, 1.0451315946653315e-07, 1.0042003605279423e-07
 8.168078308413856e-08, 7.80705480925464e-08, 1.081062959774335e-07, 1.0451315946653315e-07
 9.037269810008495e-08, 8.752148192365309e-08, 1.1094658836128096e-07, 1.081062959774335e-07
 1.006601233059064e-07, 9.896140932469148e-08, 1.126495671245178e-07, 1.1094658836128096e-07
 1.126495671242956e-07, 1.1265201571161746e-07, 1.1265201571164919e-07, 1.126495671245178e-07
 1.2634017351131684e-07, 1.2878494800934025e-07, 1.102104762499484e-07, 1.1265201571164919e-07
 1.4153885187571118e-07, 1.4736281304833822e-07, 1.0439064137432176e-07, 1.102104762499484e-07
 1.5774734287841852e-07, 1.6799906460983293e-07, 9.413643662190613e-08, 1.0439064137432176e-07
 1.7402647370549953e-07, 1.896817712737731e-07, 7.848391964355107e-08, 9.413643662190613e-08
 1.8892952399495105e-07, 2.1046756235542924e-07, 5.6959966288208245e-08, 7.848391964355107e-08
 2.005869378972055e-07, 2.2743821027173915e-07, 3.012111861836411e-08, 5.6959966288208245e-08
 2.0706361618852231e-07, 2.3719239756555708e-07, -0.0, 3.012111861836411e-08
 4.474776690144843e-08, 3.8280722556134696e-08, 6.446944934320182e-09, -0.0
 4.468197713997266e-08, 3.8242524971798744e-08, 1.2873396064932756e-08, 6.446944934320182e-09
 4.4563277061671965e-08, 3.817228344304097e-08, 1.9252127584694975e-08, 1.2873396064932756e-08
 4.440485166691544e-08, 3.8083675422836906e-08, 2.556776735297752e-08, 1.9252127584694975e-08
 4.423548167472141e-08, 3.799572820161487e-08, 3.180006485077254e-08, 2.556776735297752e-08
 4.407976060271121e-08, 3.793833851192284e-08, 3.7941311148805185e-08, 3.180006485077254e-08
 4.398437282726475e-08, 3.794125059595991e-08, 4.397787499774831e-08, 3.7941311148805185e-08
 4.3987796644568294e-08, 3.804534129874049e-08, 4.991722909253419e-08, 4.397787499774831e-08
 4.4141077148847895e-08, 3.8294778915283575e-08, 5.5768933888280715e-08, 4.991722909253419e-08
 4.4500981687922096e-08, 3.873854878323748e-08, 6.152944496254569e-08, 5.5768933888280715e-08
 4.512351538174677e-08, 3.943064073606019e-08, 6.72312787529415e-08, 6.152944496254569e-08
 4.608180060190405e-08, 4.0437737409454264e-08, 7.28925478761565e-08, 6.72312787529415e-08
 4.744604906852243e-08, 4.183063721507331e-08, 7.851584575705802e-08, 7.28925478761565e-08
 4.930681162905905e-08, 4.3702647379661734e-08, 8.413144743074668e-08, 7.851584575705802e-08
 5.176997963252369e-08, 4.615576370432378e-08, 8.975185644393153e-08, 8.413144743074668e-08
 5.494964678884994e-08, 4.931526361939787e-08, 9.539385141092495e-08, 8.975185644393153e-08
 5.898755456306927e-08, 5.334346963935333e-08, 1.0106458247058707e-07, 9.539385141092495e-08
 6.404878287753129e-08, 5.841938202670019e-08, 1.0670610230237486e-07, 1.0106458247058707e-07
 7.033484912711193e-08, 6.479097497581422e-08, 1.1224885843196762e-07, 1.0670610230237486e-07
 7.80705480925464e-08, 7.276212737455163e-08, 1.1755722980854018e-07, 1.1224885843196762e-07
 8.752148192365309e-08, 8.269081939131924e-08, 1.2238651576231934e-07, 1.1755722980854018e-07
 9.896140932469148e-08, 9.501179788555402e-08, 1.2634017351144378e-07, 1.2238651576231934e-07
 1.1265201571161746e-07, 1.1021047624978968e-07, 1.2878494800937202e-07, 1.2634017351144378e-07
 1.2878494800934025e-07, 1.2878834128910504e-07, 1.2878834128894633e-07, 1.2878494800937202e-07
 1.4736281304833822e-07, 1.5111746480931537e-07, 1.2502689293581646e-07, 1.2878834128894633e-07
 1.6799906460983293e-07, 1.7721448966540054e-07, 1.1581914328584634e-07, 1.2502689293581646e-07
 1.896817712737731e-07, 2.0621955920870936e-07, 9.926971072520718e-08, 1.1581914328584634e-07
 2.1046756235542924e-07, 2.3579953730055463e-07, 7.393061420451819e-08, 9.926971072520718e-08
 2.2743821027173915e-07, 2.6149511931150995e-07, 3.9875305912182036e-08, 7.393061420451819e-08
 2.3719239756555708e-07, 2.770605184359144e-07, -0.0, 3.9875305912182036e-08
 3.8280722556134696e-08, 3.1864525439472846e-08, 6.40874734998423e-09, -0.0
 3.8242524971798744e-08, 3.184453449670239e-08, 1.2803154536174977e-08, 6.40874734998423e-09
 3.817228344304097e-08, 3.1806312376149485e-08, 1.9163519564490918e-08, 1.2803154536174977e-08
 3.8083675422836906e-08, 3.176366531197977e-08, 2.547982013175548e-08, 1.9163519564490918e-08
 3.799572820161487e-08, 3.1730234571922796e-08, 3.174267516108051e-08, 2.547982013175548e-08
 3.793833851192284e-08, 3.173080708899502e-08, 3.794422323284226e-08, 3.174267516108051e-08
 3.794125059595991e-08, 3.179622149634632e-08, 4.408196570052889e-08, 3.794422323284226e-08
 3.804534129874049e-08, 3.195846281843361e-08, 5.0166666709077275e-08, 4.408196570052889e-08
 3.8294778915283575e-08, 3.225187052029802e-08, 5.621270375623461e-08, 5.0166666709077275e-08
 3.873854878323748e-08, 3.272065315007356e-08, 6.22215369153684e-08, 5.621270375623461e-08
 3.943064073606019e-08, 3.341914559254183e-08, 6.823837542633557e-08, 6.22215369153684e-08
 4.0437737409454264e-08, 3.4403582549254115e-08, 7.428544768177555e-08, 6.823837542633557e-08
 4.183063721507331e-08, 3.573935490943095e-08, 8.038785592164643e-08, 7.428544768177555e-08
 4.3702647379661734e-08, 3.7511126659067434e-08, 8.658456375540871e-08, 8.038785592164643e-08
 4.615576370432378e-08, 3.982929499958213e-08, 9.291135635900562e-08, 8.658456375540871e-08
 4.931526361939787e-08, 4.2817550245117507e-08, 9.942205743088042e-08, 9.291135635900562e-08
 5.334346963935333e-08, 4.6634322906731415e-08, 1.0614049485793393e-07, 9.942205743088042e-08
 5.841938202670019e-08, 5.149242236575794e-08, 1.1307769525148888e-07, 1.0614049485793393e-07
 6.479097497581422e-08, 5.766195431272453e-08, 1.2022001083070502e-07, 1.1307769525148888e-07
 7.276212737455163e-08, 6.550020381088737e-08, 1.274859218253078e-07, 1.2022001083070502e-07
 8.269081939131924e-08, 7.547333016885185e-08, 1.347074942565541e-07, 1.274859218253078e-07
 9.501179788555402e-08, 8.818215037170963e-08, 1.4153885187567944e-07, 1.347074942565541e-07
 1.1021047624978968e-07, 1.043906413743535e-07, 1.4736281304868738e-07, 1.4153885187567944e-07
 1.2878834128910504e-07, 1.2502689293553077e-07, 1.5111746480915666e-07, 1.4736281304868738e-07
 1.5111746480931537e-07, 1.5112391779186986e-07, 1.511239177919016e-07, 1.5111746480915666e-07
 1.7721448966540054e-07, 1.83510530589322e-07, 1.4482421282915515e-07, 1.511239177919016e-07
 2.0621955920870936e-07, 2.2219493366071863e-07, 1.2884968881705245e-07, 1.4482421282915515e-07
 2.3579953730055463e-07, 2.650145621522026e-07, 9.962619621547354e-08, 1.2884968881705245e-07
 2.6149511931150995e-07, 3.0567631030511257e-07, 5.544070503658644e-08, 9.962619621547354e-08
 2.770605184359144e-07, 3.324982890759238e-07, -0.0, 5.544070503658644e-08
 3.1864525439472846e-08, 2.5479818058126616e-08, 6.388756407213772e-09, -0.0
 3.184453449670239e-08, 2.5467273943350652e-08, 1.2764932415622072e-08, 6.388756407213772e-09
 3.1806312376149485e-08, 2.5449542538028058e-08, 1.91208725003212e-08, 1.2764932415622072e-08
 3.176366531197977e-08, 2.5433294788673318e-08, 2.5446389391698515e-08, 1.91208725003212e-08
 3.1730234571922796e-08, 2.5437364244606967e-08, 3.174324767815273e-08, 2.5446389391698515e-08
 3.173080708899502e-08, 2.5470443140956726e-08, 3.800963764019356e-08, 3.174324767815273e-08
 3.179622149634632e-08, 2.5559815668948633e-08, 4.424420702261618e-08, 3.800963764019356e-08
 3.195846281843361e-08, 2.573688822452988e-08, 5.0460074410941674e-08, 4.424420702261618e-08
 3.225187052029802e-08, 2.603316209608667e-08, 5.668148638601016e-08, 5.0460074410941674e-08
 3.272065315007356e-08, 2.6478770605139893e-08, 6.292002935783669e-08, 5.668148638601016e-08
 3.341914559254183e-08, 2.7122520344916213e-08, 6.922281238304785e-08, 6.292002935783669e-08
 3.4403582549254115e-08, 2.8009904384644752e-08, 7.562122004195238e-08, 6.922281238304785e-08
 3.573935490943095e-08, 2.9201183428070867e-08, 8.215962767128291e-08, 7.562122004195238e-08
 3.7511126659067434e-08, 3.0775068274870335e-08, 8.89027320959234e-08, 8.215962767128291e-08
 3.982929499958213e-08, 3.282149481104544e-08, 9.589961160454099e-08, 8.89027320959234e-08
 4.2817550245117507e-08, 3.547209980260505e-08, 1.0323883009249432e-07, 9.589961160454099e-08
 4.6634322906731415e-08, 3.8880518228472825e-08, 1.1099859431696045e-07, 1.0323883009249432e-07
 5.149242236575794e-08, 4.3249130339873784e-08, 1.1924722719845546e-07, 1.1099859431696045e-07
 5.766195431272453e-08, 4.886542310525114e-08, 1.2805826032886788e-07, 1.1924722719845546e-07
 6.550020381088737e-08, 5.611466708274573e-08, 1.3745904818327228e-07, 1.2805826032886788e-07
 7.547333016885185e-08, 6.553227598736982e-08, 1.474163144594119e-07, 1.3745904818327228e-07
 8.818215037170963e-08, 7.785730579460295e-08, 1.5774734287832328e-07, 1.474163144594119e-07
 1.043906413743535e-07, 9.413643662196962e-08, 1.6799906460986466e-07, 1.5774734287832328e-07
 1.2502689293553077e-07, 1.1581914328587808e-07, 1.7721448966549575e-07, 1.6799906460986466e-07
 1.5112391779186986e-07, 1.448242128291869e-07, 1.8351053058935374e-07, 1.7721448966549575e-07
 1.83510530589322e-07, 1.8350861590052007e-07, 1.835086159005518e-07, 1.8351053058935374e-07
 2.2219493366071863e-07, 2.3402798199801765e-07, 1.716693173085364e-07, 1.835086159005518e-07
 2.650145621522026e-07, 2.9638083972178974e-07, 1.4028794436838352e-07, 1.716693173085364e-07
 3.0567631030511257e-07, 3.636997413123857e-07, 8.226268380739768e-08, 1.4028794436838352e-07
 3.324982890759238e-07, 4.1474874581680094e-07, -0.0, 8.226268380739768e-08
 2.5479818058126616e-08, 1.9096331818272116e-08, 6.376212292437814e-09, -0.0
 2.5467273943350652e-08, 1.9096973424743805e-08, 1.2747201010299477e-08, 6.376212292437814e-09
 2.5449542538028058e-08, 1.9091944126585674e-08, 1.910462475096646e-08, 1.2747201010299477e-08
 2.5433294788673318e-08, 1.90950271990769e-08, 2.5450458847632157e-08, 1.910462475096646e-08
 2.5437364244606967e-08, 1.910812235217274e-08, 3.177632657450249e-08, 2.5450458847632157e-08
 2.5470443140956726e-08, 1.9154442511985805e-08, 3.809901016818547e-08, 3.177632657450249e-08
 2.5559815668948633e-08, 1.9246220121597072e-08, 4.442127957819742e-08, 3.809901016818547e-08
 2.573688822452988e-08, 1.9408816754750702e-08, 5.075634828249848e-08, 4.442127957819742e-08
 2.603316209608667e-08, 1.966253800836855e-08, 5.712709489506338e-08, 5.075634828249848e-08
 2.6478770605139893e-08, 2.003358578481959e-08, 6.3563779097613e-08, 5.712709489506338e-08
 2.7122520344916213e-08, 2.056723198751044e-08, 7.011019642277639e-08, 6.3563779097613e-08
 2.8009904384644752e-08, 2.1293499135565272e-08, 7.68124990853785e-08, 7.011019642277639e-08
 2.9201183428070867e-08, 2.2265700792378086e-08, 8.373351251808239e-08, 7.68124990853785e-08
 3.0775068274870335e-08, 2.354491738046184e-08, 9.094915863209852e-08, 8.373351251808239e-08
 3.282149481104544e-08, 2.5209841890427578e-08, 9.855021659610061e-08, 9.094915863209852e-08
 3.547209980260505e-08, 2.7370877912658507e-08, 1.0664724851836209e-07, 9.855021659610061e-08
 3.8880518228472825e-08, 3.015450685106076e-08, 1.1536720642836142e-07, 1.0664724851836209e-07
 4.3249130339873784e-08, 3.375369672989197e-08, 1.2486351996383284e-07, 1.1536720642836142e-07
 4.886542310525114e-08, 3.8432372380870935e-08, 1.3530750430636246e-07, 1.2486351996383284e-07
 5.611466708274573e-08, 4.455837403315165e-08, 1.4687665708789637e-07, 1.3530750430636246e-07
 6.553227598736982e-08, 5.267209170403126e-08, 1.5974134426664502e-07, 1.4687665708789637e-07
 7.785730579460295e-08, 6.358086935425828e-08, 1.7402647370568998e-07, 1.5974134426664502e-07
 9.413643662196962e-08, 7.848391964351933e-08, 1.896817712737731e-07, 1.7402647370568998e-07
 1.1581914328587808e-07, 9.926971072508021e-08, 2.0621955920880457e-07, 1.896817712737731e-07
 1.448242128291869e-07, 1.2884968881695724e-07, 2.2219493366068692e-07, 2.0621955920880457e-07
 1.8350861590052007e-07, 1.7166931730847292e-07, 2.3402798199804936e-07, 2.2219493366068692e-07
 2.3402798199801765e-07, 2.34022175032245e-07, 2.3402217503230849e-07, 2.3402798199804936e-07
 2.9638083972178974e-07, 3.2279897818497617e-07, 2.0760684595897953e-07, 2.3402217503230849e-07
 3.636997413123857e-07, 4.379857844410118e-07, 1.333116883118129e-07, 2.0760684595897953e-07
 4.1474874581680094e-07, 5.480499096547786e-07, -0.0, 1.333116883118129e-07
 1.9096331818272116e-08, 1.2730014864999732e-08, 6.376853898909503e-09, -0.0
 1.9096973424743805e-08, 1.2728062846307156e-08, 1.2742171712141348e-08, 6.376853898909503e-09
 1.9091944126585674e-08, 1.2729854823043385e-08, 1.9107707823457692e-08, 1.2742171712141348e-08
 1.90950271990769e-08, 1.2735427595502512e-08, 2.5463554000727997e-08, 1.9107707823457692e-08
 1.910812235217274e-08, 1.2759787820130818e-08, 3.182264673431555e-08, 2.5463554000727997e-08
 1.9154442511985805e-08, 1.279710862405185e-08, 3.819078777779674e-08, 3.182264673431555e-08
 1.9246220121597072e-08, 1.2868012198457603e-08, 4.458387621135105e-08, 3.819078777779674e-08
 1.9408816754750702e-08, 1.2988561535500237e-08, 5.101006953611632e-08, 4.458387621135105e-08
 1.966253800836855e-08, 1.3173895725965736e-08, 5.749814267151442e-08, 5.101006953611632e-08
 2.003358578481959e-08, 1.3443529139566208e-08, 6.409742530030385e-08, 5.749814267151442e-08
 2.056723198751044e-08, 1.382096253651916e-08, 7.083646357083122e-08, 6.409742530030385e-08
 2.1293499135565272e-08, 1.433871263913795e-08, 7.778470074219131e-08, 7.083646357083122e-08
 2.2265700792378086e-08, 1.502565731928331e-08, 8.501272910616615e-08, 7.778470074219131e-08
 2.354491738046184e-08, 1.5927289187183767e-08, 9.261408314206425e-08, 8.501272910616615e-08
 2.5209841890427578e-08, 1.7102841684377025e-08, 1.0071125261833155e-07, 9.261408314206425e-08
 2.7370877912658507e-08, 1.8627106857740356e-08, 1.0943087745676434e-07, 1.0071125261833155e-07
 3.015450685106076e-08, 2.0607383740382258e-08, 1.1896639630719263e-07, 1.0943087745676434e-07
 3.375369672989197e-08, 2.3178597033977723e-08, 1.2954219561481177e-07, 1.1896639630719263e-07
 3.8432372380870935e-08, 2.6549755475885253e-08, 1.4143350595864317e-07, 1.2954219561481177e-07
 4.455837403315165e-08, 3.101860674876486e-08, 1.5499037475877597e-07, 1.4143350595864317e-07
 5.267209170403126e-08, 3.703712268239232e-08, 1.7065012191687206e-07, 1.5499037475877597e-07
 6.358086935425828e-08, 4.530255238589028e-08, 1.8892952399495105e-07, 1.7065012191687206e-07
 7.848391964351933e-08, 5.695996628804953e-08, 2.1046756235533398e-07, 1.8892952399495105e-07
 9.926971072508021e-08, 7.393061420454992e-08, 2.3579953730068158e-07, 2.1046756235533398e-07
 1.2884968881695724e-07, 9.962619621550529e-08, 2.650145621522026e-07, 2.3579953730068158e-07
 1.7166931730847292e-07, 1.40287944368447e-07, 2.9638083972182145e-07, 2.650145621522026e-07
 2.34022175032245e-07, 2.0760684595901124e-07, 3.2279897818503965e-07, 2.9638083972182145e-07
 3.2279897818497617e-07, 3.2279365221514214e-07, 3.227936522150152e-07, 3.2279897818503965e-07
 4.379857844410118e-07, 5.174042255393149e-07, 2.4337581352557966e-07, 3.227936522150152e-07
 5.480499096547786e-07, 7.914242155823347e-07, -0.0, 2.4337581352557966e-07
 1.2730014864999732e-08, 6.364412186819194e-09, 6.374901880216925e-09, -0.0
 1.2728062846307156e-08, 6.366166021049604e-09, 1.2743963688877575e-08, 6.374901880216925e-09
 1.2729854823043385e-08, 6.367209896127047e-09, 1.911328059591682e-08, 1.2743963688877575e-08
 1.2735427595502512e-08, 6.371261443545829e-09, 2.54879142253563e-08, 1.911328059591682e-08
 1.2759787820130818e-08, 6.38128024054185e-09, 3.1859967538236586e-08, 2.54879142253563e-08
 1.279710862405185e-08, 6.40353005140016e-09, 3.8261691352202486e-08, 3.1859967538236586e-08
 1.2868012198457603e-08, 6.443314332546475e-09, 4.470442554839368e-08, 3.8261691352202486e-08
 1.2988561535500237e-08, 6.510003008550957e-09, 5.119540372658182e-08, 4.470442554839368e-08
 1.3173895725965736e-08, 6.607115756358699e-09, 5.7767776085114886e-08, 5.119540372658182e-08
 1.3443529139566208e-08, 6.7495408998381945e-09, 6.44748586972568e-08, 5.7767776085114886e-08
 1.382096253651916e-08, 6.945595316183568e-09, 7.135421367345002e-08, 6.44748586972568e-08
 1.433871263913795e-08, 7.212763081289094e-09, 7.847164542233667e-08, 7.135421367345002e-08
 1.502565731928331e-08, 7.567758440346088e-09, 8.591436097406659e-08, 7.847164542233667e-08
 1.5927289187183767e-08, 8.031370067684409e-09, 9.37896356392575e-08, 8.591436097406659e-08
 1.7102841684377025e-08, 8.64159149482654e-09, 1.0223551779169487e-07, 9.37896356392575e-08
 1.8627106857740356e-08, 9.431215136831177e-09, 1.1141115433940623e-07, 1.0223551779169487e-07
 2.0607383740382258e-08, 1.0460095321512595e-08, 1.215376096007881e-07, 1.1141115433940623e-07
 2.3178597033977723e-08, 1.1804760249249796e-08, 1.3291335405671932e-07, 1.215376096007881e-07
 2.6549755475885253e-08, 1.3571233153035922e-08, 1.459023572315228e-07, 1.3291335405671932e-07
 3.101860674876486e-08, 1.5938079738209545e-08, 1.6100889069240344e-07, 1.459023572315228e-07
 3.703712268239232e-08, 1.9153662732143197e-08, 1.7891555162037e-07, 1.6100889069240344e-07
