ux_l,ux_r,uy_t,uy_b
 3.4065724715556295e-08, 3.551642284843981e-08, 5.1165586715137956e-08, 5.262566521329998e-08
 3.3845118497824584e-08, 3.5306716036393586e-08, 4.9699513209702185e-08, 5.1165586715137956e-08
 3.365632912637919e-08, 3.512138364752133e-08, 4.820848220357811e-08, 4.9699513209702185e-08
 3.349054899536996e-08, 3.496797111666977e-08, 4.6706919106049855e-08, 4.820848220357811e-08
 3.3345191860940053e-08, 3.483560447973795e-08, 4.520173214189929e-08, 4.6706919106049855e-08
 3.322491935293906e-08, 3.472282553189713e-08, 4.368970576687074e-08, 4.520173214189929e-08
 3.312561323357285e-08, 3.463145214618341e-08, 4.2175436591568855e-08, 4.368970576687074e-08
 3.304592642196375e-08, 3.4560387615311806e-08, 4.0654728819667505e-08, 4.2175436591568855e-08
 3.2985957053678924e-08, 3.4505272917389434e-08, 3.912729740817275e-08, 4.0654728819667505e-08
 3.2936692197423204e-08, 3.447093151587999e-08, 3.760302025616336e-08, 3.912729740817275e-08
 3.290542476333761e-08, 3.4446951377843794e-08, 3.606296206858174e-08, 3.760302025616336e-08
 3.288135602371007e-08, 3.443496840343234e-08, 3.451020139609657e-08, 3.606296206858174e-08
 3.28736157295844e-08, 3.443369944769528e-08, 3.293959304572224e-08, 3.451020139609657e-08
 3.28714432470609e-08, 3.444148197787574e-08, 3.1363233211035234e-08, 3.293959304572224e-08
 3.287278043190458e-08, 3.445616949669334e-08, 2.978022199487734e-08, 3.1363233211035234e-08
 3.288548284033978e-08, 3.447582309979478e-08, 2.8177228362726396e-08, 2.978022199487734e-08
 3.290138096982302e-08, 3.450530976675786e-08, 2.6565295775226842e-08, 2.8177228362726396e-08
 3.2927148720090107e-08, 3.4537463331221314e-08, 2.4938264198579783e-08, 2.6565295775226842e-08
 3.295625384575295e-08, 3.457396615533948e-08, 2.3310431184213258e-08, 2.4938264198579783e-08
 3.299046582023369e-08, 3.46138074263627e-08, 2.1671126675711792e-08, 2.3310431184213258e-08
 3.302370863874553e-08, 3.4658890857772634e-08, 2.0021793466244626e-08, 2.1671126675711792e-08
 3.3058202733281527e-08, 3.4707314658176445e-08, 1.8372489624721727e-08, 2.0021793466244626e-08
 3.309511292557835e-08, 3.4752915323844945e-08, 1.6720420235422112e-08, 1.8372489624721727e-08
 3.3130867732314816e-08, 3.4794824774075285e-08, 1.5061634104013067e-08, 1.6720420235422112e-08
 3.316194667751657e-08, 3.4837384888897127e-08, 1.3397725700223068e-08, 1.5061634104013067e-08
 3.319434479816859e-08, 3.4878571013216655e-08, 1.1732415713709368e-08, 1.3397725700223068e-08
 3.3221801874067265e-08, 3.491528675162157e-08, 1.0067346347501672e-08, 1.1732415713709368e-08
 3.325043124655602e-08, 3.494337102661052e-08, 8.392992696745488e-09, 1.0067346347501672e-08
 3.327508974082349e-08, 3.497302610603766e-08, 6.719664100137404e-09, 8.392992696745488e-09
 3.329792730389193e-08, 3.499463662555222e-08, 5.041614381011571e-09, 6.719664100137404e-09
 3.33138039421479e-08, 3.501177256405806e-08, 3.3633510859524755e-09, 5.041614381011571e-09
 3.332570263481126e-08, 3.502158702668216e-08, 1.6815983826891738e-09, 3.3633510859524755e-09
 3.333360729419649e-08, 3.5029826970677074e-08, -0.0, 1.6815983826891738e-09
 1.864045481343089e-07, 1.77767058400361e-07, 8.583263213146093e-09, -0.0
 1.855625413692257e-07, 1.7704679342630615e-07, 1.7064017805429586e-08, 8.583263213146093e-09
 1.8389911039110513e-07, 1.756033710774131e-07, 2.5328296548913877e-08, 1.7064017805429586e-08
 1.8146162578994404e-07, 1.7347395774897434e-07, 3.327740505452653e-08, 2.5328296548913877e-08
 1.783208660801008e-07, 1.707282783648848e-07, 4.082466314040742e-08, 3.327740505452653e-08
 1.7454583129752909e-07, 1.6742838613779387e-07, 4.790711585827068e-08, 4.082466314040742e-08
 1.7021995850532448e-07, 1.6363061503968786e-07, 5.447616443839623e-08, 4.790711585827068e-08
 1.654481423349065e-07, 1.594128760050287e-07, 6.049334222934162e-08, 5.447616443839623e-08
 1.60330476044254e-07, 1.548627773185171e-07, 6.592765967332068e-08, 6.049334222934162e-08
 1.549468389283079e-07, 1.5006410447384507e-07, 7.07747841602114e-08, 6.592765967332068e-08
 1.4938587266791975e-07, 1.4508145136323343e-07, 7.505424345371905e-08, 7.07747841602114e-08
 1.4372913485850557e-07, 1.3998519013399738e-07, 7.87886600128496e-08, 7.505424345371905e-08
 1.3803049300535493e-07, 1.3483145814816652e-07, 8.200508988267394e-08, 7.87886600128496e-08
 1.3237291031714712e-07, 1.2966124028800662e-07, 8.470773692250185e-08, 8.200508988267394e-08
 1.2679550119802387e-07, 1.2455266552593204e-07, 8.695507190849765e-08, 8.470773692250185e-08
 1.2134904748495415e-07, 1.1953051261246394e-07, 8.876881298838977e-08, 8.695507190849765e-08
 1.1606492759741737e-07, 1.1463200301153994e-07, 9.018413888592204e-08, 8.876881298838977e-08
 1.1096252021105632e-07, 1.098830389147041e-07, 9.124669550536731e-08, 9.018413888592204e-08
 1.0606322414945018e-07, 1.0529892581909447e-07, 9.199911318425935e-08, 9.124669550536731e-08
 1.0137852951873232e-07, 1.0089501733920623e-07, 9.246006098930615e-08, 9.199911318425935e-08
 9.691152017502793e-08, 9.667999874284907e-08, 9.266833120326286e-08, 9.246006098930615e-08
 9.266833120316763e-08, 9.26575041152176e-08, 9.265750411578898e-08, 9.266833120326286e-08
 8.864583657486959e-08, 8.88339234016089e-08, 9.245691722969766e-08, 9.265750411578898e-08
 8.48451213267094e-08, 8.520299280247168e-08, 9.20854617110428e-08, 9.245691722969766e-08
 8.125429756301306e-08, 8.176304579526721e-08, 9.156770961304108e-08, 9.20854617110428e-08
 7.786998521942405e-08, 7.850749238976025e-08, 9.092309290825717e-08, 9.156770961304108e-08
 7.468193945901992e-08, 7.543231024204865e-08, 9.017255566370742e-08, 9.092309290825717e-08
 7.168081046853562e-08, 7.253223302069769e-08, 8.933243032857886e-08, 9.017255566370742e-08
 6.886176006687206e-08, 6.979505422790537e-08, 8.840624785796293e-08, 8.933243032857886e-08
 6.620768779369901e-08, 6.721549684580774e-08, 8.742097872274341e-08, 8.840624785796293e-08
 6.371458336635509e-08, 6.478588267391899e-08, 8.639121236311728e-08, 8.742097872274341e-08
 6.137761775461348e-08, 6.24999781717789e-08, 8.53122465254912e-08, 8.639121236311728e-08
 5.918157493150516e-08, 6.035132359095457e-08, 8.419440762681248e-08, 8.53122465254912e-08
 5.7135475390598316e-08, 5.833291225855756e-08, 8.304125504488034e-08, 8.419440762681248e-08
 5.522210541792498e-08, 5.644795203296411e-08, 8.186333465502043e-08, 8.304125504488034e-08
 5.3442440021330835e-08, 5.468125820609252e-08, 8.065522801433092e-08, 8.186333465502043e-08
 5.17876562574891e-08, 5.304285113014458e-08, 7.942067572776255e-08, 8.065522801433092e-08
 5.0247121058100414e-08, 5.151510638912464e-08, 7.815597477146762e-08, 7.942067572776255e-08
 4.882189837532862e-08, 5.0098703828540026e-08, 7.68719824907731e-08, 7.815597477146762e-08
 4.749326973781195e-08, 4.8790495875744245e-08, 7.558894263442796e-08, 7.68719824907731e-08
 4.626791310477517e-08, 4.756807146845923e-08, 7.427829585877046e-08, 7.558894263442796e-08
 4.5122698908488016e-08, 4.644087627955983e-08, 7.296532179692198e-08, 7.427829585877046e-08
 4.405975179999234e-08, 4.5387355225758e-08, 7.16337830474837e-08, 7.296532179692198e-08
 4.307511737633169e-08, 4.441071489984537e-08, 7.029341604650046e-08, 7.16337830474837e-08
 4.2158678487504853e-08, 4.3510653915168685e-08, 6.896334984594549e-08, 7.029341604650046e-08
 4.1321994637013036e-08, 4.267439145779992e-08, 6.76164557907567e-08, 6.896334984594549e-08
 4.054808875941061e-08, 4.191119136790545e-08, 6.627027665195912e-08, 6.76164557907567e-08
 3.9841366962053275e-08, 4.120237016406336e-08, 6.49088266086707e-08, 6.627027665195912e-08
 3.919118594321369e-08, 4.055741763815329e-08, 6.354506798870347e-08, 6.49088266086707e-08
 3.8596392608239685e-08, 3.996588034395364e-08, 6.217799105662595e-08, 6.354506798870347e-08
 3.805017645748244e-08, 3.9430598205337186e-08, 6.081236033746264e-08, 6.217799105662595e-08
 3.755936624681606e-08, 3.89474050248508e-08, 5.943177712643204e-08, 6.081236033746264e-08
 3.711041893438638e-08, 3.8513541142114724e-08, 5.8044076565373295e-08, 5.943177712643204e-08
 3.671590133185088e-08, 3.812320865461847e-08, 5.663462628543892e-08, 5.8044076565373295e-08
 3.6357808523616503e-08, 3.777588238186975e-08, 5.5219265864490457e-08, 5.663462628543892e-08
 3.604401704137813e-08, 3.7461349559184823e-08, 5.379803898319662e-08, 5.5219265864490457e-08
 3.576329361840908e-08, 3.718848467689629e-08, 5.237879444333072e-08, 5.379803898319662e-08
 3.551642284843981e-08, 3.6945558566214834e-08, 5.095587990309174e-08, 5.237879444333072e-08
 3.5306716036393586e-08, 3.674097434070786e-08, 4.951418082082994e-08, 5.095587990309174e-08
 3.512138364752133e-08, 3.656736964487133e-08, 4.8055069672726545e-08, 4.951418082082994e-08
 3.496797111666977e-08, 3.64216441790262e-08, 4.6574552469118035e-08, 4.8055069672726545e-08
 3.483560447973795e-08, 3.630315712423916e-08, 4.5088953194058473e-08, 4.6574552469118035e-08
 3.472282553189713e-08, 3.620142452788953e-08, 4.3598332381157015e-08, 4.5088953194058473e-08
 3.463145214618341e-08, 3.612210609683348e-08, 4.2104372060697247e-08, 4.3598332381157015e-08
 3.4560387615311806e-08, 3.605944959893016e-08, 4.059961412174513e-08, 4.2104372060697247e-08
 3.4505272917389434e-08, 3.60143262584652e-08, 3.909295600666331e-08, 4.059961412174513e-08
 3.447093151587999e-08, 3.598610844791601e-08, 3.757904011812716e-08, 3.909295600666331e-08
 3.4446951377843794e-08, 3.597051822660848e-08, 3.6050979094170284e-08, 3.757904011812716e-08
 3.443496840343234e-08, 3.596961279858821e-08, 3.450893244035952e-08, 3.6050979094170284e-08
 3.443369944769528e-08, 3.598219183813608e-08, 3.294737557590269e-08, 3.450893244035952e-08
 3.444148197787574e-08, 3.600408557568866e-08, 3.137792072985284e-08, 3.294737557590269e-08
 3.445616949669334e-08, 3.603697900141685e-08, 2.9799875597978773e-08, 3.137792072985284e-08
 3.447582309979478e-08, 3.607069148629766e-08, 2.8206715029689482e-08, 2.9799875597978773e-08
 3.450530976675786e-08, 3.6108803522539035e-08, 2.6597449339690292e-08, 2.8206715029689482e-08
 3.4537463331221314e-08, 3.615272455044079e-08, 2.4974767022697954e-08, 2.6597449339690292e-08
 3.457396615533948e-08, 3.6203938541906664e-08, 2.3350272455236472e-08, 2.4974767022697954e-08
 3.46138074263627e-08, 3.625642687170112e-08, 2.1716210107121727e-08, 2.3350272455236472e-08
 3.4658890857772634e-08, 3.6304281560874326e-08, 2.0070217266648437e-08, 2.1716210107121727e-08
 3.4707314658176445e-08, 3.6359311319782583e-08, 1.8418090290390223e-08, 2.0070217266648437e-08
 3.4752915323844945e-08, 3.6415572695681026e-08, 1.6762329685652455e-08, 1.8418090290390223e-08
 3.4794824774075285e-08, 3.646838772572635e-08, 1.510419421883491e-08, 1.6762329685652455e-08
 3.4837384888897127e-08, 3.651698288534e-08, 1.3438911824542596e-08, 1.510419421883491e-08
 3.4878571013216655e-08, 3.6565087188088525e-08, 1.1769131452114288e-08, 1.3438911824542596e-08
 3.491528675162157e-08, 3.660805687429192e-08, 1.0095430622490616e-08, 1.1769131452114288e-08
 3.494337102661052e-08, 3.66444767956636e-08, 8.422647776172626e-09, 1.0095430622490616e-08
 3.497302610603766e-08, 3.667410638732046e-08, 6.74127461965197e-09, 8.422647776172626e-09
 3.499463662555222e-08, 3.670238305069859e-08, 5.058750319517414e-09, 6.74127461965197e-09
 3.501177256405806e-08, 3.6720669762665765e-08, 3.3731655485765724e-09, 5.058750319517414e-09
 3.502158702668216e-08, 3.673383074013042e-08, 1.6898383266840871e-09, 3.3731655485765724e-09
 3.5029826970677074e-08, 3.673915377070992e-08, -0.0, 1.6898383266840871e-09
 1.77767058400361e-07, 1.6987597055625533e-07, 7.862998239091246e-09, -0.0
 1.7704679342630615e-07, 1.6923709998833184e-07, 1.562059545653654e-08, 7.862998239091246e-09
 1.756033710774131e-07, 1.6797740688547092e-07, 2.3198883220475067e-08, 1.562059545653654e-08
 1.7347395774897434e-07, 1.66122981272263e-07, 3.053172567043701e-08, 2.3198883220475067e-08
 1.707282783648848e-07, 1.6371480838874672e-07, 3.752477091331649e-08, 3.053172567043701e-08
 1.6742838613779387e-07, 1.608021446706117e-07, 4.410934476016468e-08, 3.752477091331649e-08
 1.6363061503968786e-07, 1.5745025012889693e-07, 5.025842540373708e-08, 4.410934476016468e-08
 1.594128760050287e-07, 1.537169098563811e-07, 5.5943243542830006e-08, 5.025842540373708e-08
 1.548627773185171e-07, 1.496639311470931e-07, 6.112898682864863e-08, 5.5943243542830006e-08
 1.5006410447384507e-07, 1.4536554948815587e-07, 6.579213104959974e-08, 6.112898682864863e-08
 1.4508145136323343e-07, 1.4089478348724024e-07, 6.995798222448301e-08, 6.579213104959974e-08
 1.3998519013399738e-07, 1.3629343245861952e-07, 7.363492802701875e-08, 6.995798222448301e-08
 1.3483145814816652e-07, 1.3161468435080825e-07, 7.683487202251404e-08, 7.363492802701875e-08
 1.2966124028800662e-07, 1.2691644830007008e-07, 7.959916216042725e-08, 7.683487202251404e-08
 1.2455266552593204e-07, 1.2222627176761707e-07, 8.193291899502955e-08, 7.959916216042725e-08
 1.1953051261246394e-07, 1.176009911732087e-07, 8.387030338746577e-08, 8.193291899502955e-08
 1.1463200301153994e-07, 1.1306331730794608e-07, 8.543517478908619e-08, 8.387030338746577e-08
 1.098830389147041e-07, 1.0864282619621097e-07, 8.666258240975767e-08, 8.543517478908619e-08
 1.0529892581909447e-07, 1.0436158876188323e-07, 8.759520470437114e-08, 8.666258240975767e-08
 1.0089501733920623e-07, 1.0022899632311949e-07, 8.824504239294896e-08, 8.759520470437114e-08
 9.667999874284907e-08, 9.625763247776262e-08, 8.86458365756314e-08, 8.824504239294896e-08
 9.26575041152176e-08, 9.245691722884061e-08, 8.883392340218027e-08, 8.86458365756314e-08
 8.88339234016089e-08, 8.882598662970338e-08, 8.882598663056044e-08, 8.883392340218027e-08
 8.520299280247168e-08, 8.536889450169552e-08, 8.864551470383833e-08, 8.882598663056044e-08
 8.176304579526721e-08, 8.207827003655976e-08, 8.831215620753412e-08, 8.864551470383833e-08
 7.850749238976025e-08, 7.895967993305986e-08, 8.784791076054557e-08, 8.831215620753412e-08
 7.543231024204865e-08, 7.600183788504477e-08, 8.727247844235646e-08, 8.784791076054557e-08
 7.253223302069769e-08, 7.320371115382013e-08, 8.659525153578653e-08, 8.727247844235646e-08
 6.979505422790537e-08, 7.055707591164507e-08, 8.582669047586531e-08, 8.659525153578653e-08
 6.721549684580774e-08, 6.805558219122288e-08, 8.499136455085466e-08, 8.582669047586531e-08
 6.478588267391899e-08, 6.569776699297786e-08, 8.41053078609772e-08, 8.499136455085466e-08
 6.24999781717789e-08, 6.347062686435793e-08, 8.316359194466689e-08, 8.41053078609772e-08
 6.035132359095457e-08, 6.137412057158658e-08, 8.217599629441546e-08, 8.316359194466689e-08
 5.833291225855756e-08, 5.9404279871505986e-08, 8.11562948192869e-08, 8.217599629441546e-08
 5.644795203296411e-08, 5.75526468305448e-08, 8.009664082814883e-08, 8.11562948192869e-08
 5.468125820609252e-08, 5.582331267431159e-08, 7.901682093838298e-08, 8.009664082814883e-08
 5.304285113014458e-08, 5.4202501691926976e-08, 7.789293098674263e-08, 7.901682093838298e-08
 5.151510638912464e-08, 5.269538665678964e-08, 7.6739572210883e-08, 7.789293098674263e-08
 5.0098703828540026e-08, 5.129022683367593e-08, 7.556377453797732e-08, 7.6739572210883e-08
 4.8790495875744245e-08, 4.998767330027789e-08, 7.436651822714293e-08, 7.556377453797732e-08
 4.756807146845923e-08, 4.878140005255861e-08, 7.315110066987108e-08, 7.436651822714293e-08
 4.644087627955983e-08, 4.766183425000216e-08, 7.191180074312015e-08, 7.315110066987108e-08
 4.5387355225758e-08, 4.6629386415321196e-08, 7.065714272157107e-08, 7.191180074312015e-08
 4.441071489984537e-08, 4.5669421045989226e-08, 6.939335506182377e-08, 7.065714272157107e-08
 4.3510653915168685e-08, 4.478587419722298e-08, 6.812708738857673e-08, 6.939335506182377e-08
 4.267439145779992e-08, 4.396705291004802e-08, 6.685325570086223e-08, 6.812708738857673e-08
 4.191119136790545e-08, 4.320787794205684e-08, 6.556145544811703e-08, 6.685325570086223e-08
 4.120237016406336e-08, 4.251437780871003e-08, 6.426387408276063e-08, 6.556145544811703e-08
 4.055741763815329e-08, 4.187060218644196e-08, 6.295353069450382e-08, 6.426387408276063e-08
 3.996588034395364e-08, 4.129252269577971e-08, 6.16427089180095e-08, 6.295353069450382e-08
 3.9430598205337186e-08, 4.076541018550336e-08, 6.032916715697626e-08, 6.16427089180095e-08
 3.89474050248508e-08, 4.02929197534172e-08, 5.899791324369597e-08, 6.032916715697626e-08
 3.8513541142114724e-08, 3.9871024305819903e-08, 5.7653744077877035e-08, 5.899791324369597e-08
 3.812320865461847e-08, 3.949152509287808e-08, 5.6287300012690204e-08, 5.7653744077877035e-08
 3.777588238186975e-08, 3.91536215281184e-08, 5.490473304180553e-08, 5.6287300012690204e-08
 3.7461349559184823e-08, 3.885590477336984e-08, 5.3525174100908094e-08, 5.490473304180553e-08
 3.718848467689629e-08, 3.858859070671008e-08, 5.213586833264926e-08, 5.3525174100908094e-08
 3.6945558566214834e-08, 3.836125097372984e-08, 5.0751295677584754e-08, 5.213586833264926e-08
 3.674097434070786e-08, 3.8161196109430056e-08, 4.9340576124993405e-08, 5.0751295677584754e-08
 3.656736964487133e-08, 3.799672966871864e-08, 4.790934420688142e-08, 4.9340576124993405e-08
 3.64216441790262e-08, 3.786081798861456e-08, 4.645606541433099e-08, 4.790934420688142e-08
 3.630315712423916e-08, 3.775019258314201e-08, 4.4987220597708854e-08, 4.645606541433099e-08
 3.620142452788953e-08, 3.7663883187778984e-08, 4.3519013950100963e-08, 4.4987220597708854e-08
 3.612210609683348e-08, 3.7594253367380705e-08, 4.2041715562793934e-08, 4.3519013950100963e-08
 3.605944959893016e-08, 3.754248049544583e-08, 4.0554490781280166e-08, 4.2041715562793934e-08
 3.60143262584652e-08, 3.750935242460913e-08, 3.9064738196114116e-08, 4.0554490781280166e-08
 3.598610844791601e-08, 3.7495641388628995e-08, 3.756344989681964e-08, 3.9064738196114116e-08
 3.597051822660848e-08, 3.7493387617574625e-08, 3.605007366615001e-08, 3.756344989681964e-08
 3.596961279858821e-08, 3.750361665049681e-08, 3.4521511479907384e-08, 3.605007366615001e-08
 3.598219183813608e-08, 3.7528312930989136e-08, 3.296926931345528e-08, 3.4521511479907384e-08
 3.600408557568866e-08, 3.756449265077383e-08, 3.141081415558103e-08, 3.296926931345528e-08
 3.603697900141685e-08, 3.760633269335159e-08, 2.9833588082859584e-08, 3.141081415558103e-08
 3.607069148629766e-08, 3.7656800219276806e-08, 2.8244827065930858e-08, 2.9833588082859584e-08
 3.6108803522539035e-08, 3.771202476899484e-08, 2.664137036759204e-08, 2.8244827065930858e-08
 3.615272455044079e-08, 3.7772825120163334e-08, 2.5025981014163826e-08, 2.664137036759204e-08
 3.6203938541906664e-08, 3.783415144307638e-08, 2.340276078503093e-08, 2.5025981014163826e-08
 3.625642687170112e-08, 3.789727965332958e-08, 2.1764064796294935e-08, 2.340276078503093e-08
 3.6304281560874326e-08, 3.7961746432951313e-08, 2.0125247025556694e-08, 2.1764064796294935e-08
 3.6359311319782583e-08, 3.802390172933481e-08, 1.8474351666288663e-08, 2.0125247025556694e-08
 3.6415572695681026e-08, 3.808659009397406e-08, 1.681514471569778e-08, 1.8474351666288663e-08
 3.646838772572635e-08, 3.814196656317883e-08, 1.5152789378448556e-08, 1.681514471569778e-08
 3.651698288534e-08, 3.819901116418603e-08, 1.348701612729112e-08, 1.5152789378448556e-08
 3.6565087188088525e-08, 3.824887051373918e-08, 1.1812101138317682e-08, 1.348701612729112e-08
 3.660805687429192e-08, 3.8297004186146075e-08, 1.0131850543862297e-08, 1.1812101138317682e-08
 3.66444767956636e-08, 3.834036792227324e-08, 8.452277367829484e-09, 1.0131850543862297e-08
 3.667410638732046e-08, 3.8379662845829434e-08, 6.7695512830300966e-09, 8.452277367829484e-09
 3.670238305069859e-08, 3.8412807660189214e-08, 5.0770370314845934e-09, 6.7695512830300966e-09
 3.6720669762665765e-08, 3.843514867307092e-08, 3.3863265260412284e-09, 5.0770370314845934e-09
 3.673383074013042e-08, 3.8454364012396385e-08, 1.695161357263584e-09, 3.3863265260412284e-09
 3.673915377070992e-08, 3.8464774213238005e-08, -0.0, 1.695161357263584e-09
 1.6987597055625533e-07, 1.6262566800414136e-07, 7.22412767116773e-09, -0.0
 1.6923709998833184e-07, 1.6206190961249521e-07, 1.4360902353675645e-08, 7.22412767116773e-09
 1.6797740688547092e-07, 1.6095549724141443e-07, 2.1344457607267145e-08, 1.4360902353675645e-08
 1.66122981272263e-07, 1.5933144579608843e-07, 2.812355278692072e-08, 2.1344457607267145e-08
 1.6371480838874672e-07, 1.5720730429385484e-07, 3.461210719518149e-08, 2.812355278692072e-08
 1.608021446706117e-07, 1.5462862962267582e-07, 4.0757450218449873e-08, 3.461210719518149e-08
 1.5745025012889693e-07, 1.516548644926857e-07, 4.652508513122126e-08, 4.0757450218449873e-08
 1.537169098563811e-07, 1.4834135434093452e-07, 5.189026483354202e-08, 4.652508513122126e-08
 1.496639311470931e-07, 1.4472599737128047e-07, 5.68306051697114e-08, 5.189026483354202e-08
 1.4536554948815587e-07, 1.4086555592135687e-07, 6.132136504868413e-08, 5.68306051697114e-08
 1.4089478348724024e-07, 1.368297987302851e-07, 6.53566311958623e-08, 6.132136504868413e-08
 1.3629343245861952e-07, 1.3267689271592468e-07, 6.895617991920746e-08, 6.53566311958623e-08
 1.3161468435080825e-07, 1.2843536192555265e-07, 7.213663597177588e-08, 6.895617991920746e-08
 1.2691644830007008e-07, 1.2414665856280592e-07, 7.490898562797425e-08, 7.213663597177588e-08
 1.2222627176761707e-07, 1.1985762110685124e-07, 7.730763840062119e-08, 7.490898562797425e-08
 1.176009911732087e-07, 1.1558667017965392e-07, 7.933262952220315e-08, 7.730763840062119e-08
 1.1306331730794608e-07, 1.1139040754672303e-07, 8.101468367735109e-08, 7.933262952220315e-08
 1.0864282619621097e-07, 1.0728225827599658e-07, 8.238134497542994e-08, 8.101468367735109e-08
 1.0436158876188323e-07, 1.0328352177752231e-07, 8.34626122656074e-08, 8.238134497542994e-08
 1.0022899632311949e-07, 9.941147856566402e-08, 8.42736785475921e-08, 8.34626122656074e-08
 9.625763247776262e-08, 9.567628547416775e-08, 8.48451213267094e-08, 8.42736785475921e-08
 9.245691722884061e-08, 9.208546171123325e-08, 8.520299280304303e-08, 8.48451213267094e-08
 8.882598662970338e-08, 8.864551470460017e-08, 8.536889450255258e-08, 8.520299280304303e-08
 8.536889450169552e-08, 8.53548902381312e-08, 8.535489023870256e-08, 8.536889450255258e-08
 8.207827003655976e-08, 8.222061338511579e-08, 8.519356610403423e-08, 8.535489023870256e-08
 7.895967993305986e-08, 7.923163440317196e-08, 8.489006871253046e-08, 8.519356610403423e-08
 7.600183788504477e-08, 7.639552684112393e-08, 8.447435171113184e-08, 8.489006871253046e-08
 7.320371115382013e-08, 7.370093406650022e-08, 8.394861629361147e-08, 8.447435171113184e-08
 7.055707591164507e-08, 7.114946085006941e-08, 8.332519675544314e-08, 8.394861629361147e-08
 6.805558219122288e-08, 6.873293773404536e-08, 8.263354935260963e-08, 8.332519675544314e-08
 6.569776699297786e-08, 6.644792215056896e-08, 8.187816773235726e-08, 8.263354935260963e-08
 6.347062686435793e-08, 6.4290049716106e-08, 8.106708565189555e-08, 8.187816773235726e-08
 6.137412057158658e-08, 6.225559256202031e-08, 8.020615559433487e-08, 8.106708565189555e-08
 5.9404279871505986e-08, 6.034220690676284e-08, 7.93046617783257e-08, 8.020615559433487e-08
 5.75526468305448e-08, 5.853977096204555e-08, 7.836730667191562e-08, 7.93046617783257e-08
 5.582331267431159e-08, 5.685013411500992e-08, 7.739600995599837e-08, 7.836730667191562e-08
 5.4202501691926976e-08, 5.526457778211594e-08, 7.638581595160529e-08, 7.739600995599837e-08
 5.269538665678964e-08, 5.3777720882634864e-08, 7.533441238776929e-08, 7.638581595160529e-08
 5.129022683367593e-08, 5.2397026489182985e-08, 7.426122100457929e-08, 7.533441238776929e-08
 4.998767330027789e-08, 5.110873970360625e-08, 7.316024497942365e-08, 7.426122100457929e-08
 4.878140005255861e-08, 4.9917660318269144e-08, 7.203153486731462e-08, 7.316024497942365e-08
 4.766183425000216e-08, 4.881794136416314e-08, 7.08793529084392e-08, 7.203153486731462e-08
 4.6629386415321196e-08, 4.779663074909446e-08, 6.96971773522391e-08, 7.08793529084392e-08
 4.5669421045989226e-08, 4.686146459523515e-08, 6.850980821305753e-08, 6.96971773522391e-08
 4.478587419722298e-08, 4.5991297710645936e-08, 6.730826610140176e-08, 6.850980821305753e-08
 4.396705291004802e-08, 4.519266183352878e-08, 6.609408073287105e-08, 6.730826610140176e-08
 4.320787794205684e-08, 4.4454160224186996e-08, 6.486795531477023e-08, 6.609408073287105e-08
 4.251437780871003e-08, 4.377047236568839e-08, 6.362009846049255e-08, 6.486795531477023e-08
 4.187060218644196e-08, 4.314925550276048e-08, 6.237545120384156e-08, 6.362009846049255e-08
 4.129252269577971e-08, 4.2574410346048355e-08, 6.111559640773315e-08, 6.237545120384156e-08
 4.076541018550336e-08, 4.20618789359661e-08, 5.985667672489009e-08, 6.111559640773315e-08
 4.02929197534172e-08, 4.159299518264372e-08, 5.857601779609869e-08, 5.985667672489009e-08
 3.9871024305819903e-08, 4.118048517675736e-08, 5.727424486493521e-08, 5.857601779609869e-08
 3.949152509287808e-08, 4.08109358080965e-08, 5.594939644793051e-08, 5.727424486493521e-08
 3.91536215281184e-08, 4.0487997332104295e-08, 5.4607016287056963e-08, 5.594939644793051e-08
 3.885590477336984e-08, 4.020547096552233e-08, 5.3257860034248336e-08, 5.4607016287056963e-08
 3.858859070671008e-08, 3.99582328861284e-08, 5.1908528599669026e-08, 5.3257860034248336e-08
 3.836125097372984e-08, 3.9744309829564816e-08, 5.0551240813284975e-08, 5.1908528599669026e-08
 3.8161196109430056e-08, 3.9560823860042784e-08, 4.9176109684281993e-08, 5.0551240813284975e-08
 3.799672966871864e-08, 3.940275969203238e-08, 4.777343252677733e-08, 4.9176109684281993e-08
 3.786081798861456e-08, 3.927868036510099e-08, 4.634544000885845e-08, 4.777343252677733e-08
 3.775019258314201e-08, 3.9177889954339954e-08, 4.4900911202345816e-08, 4.634544000885845e-08
 3.7663883187778984e-08, 3.910268993448884e-08, 4.3449384129702685e-08, 4.4900911202345816e-08
 3.7594253367380705e-08, 3.9048939090297555e-08, 4.198994269085906e-08, 4.3449384129702685e-08
 3.754248049544583e-08, 3.901318249050665e-08, 4.052136271044347e-08, 4.198994269085906e-08
 3.750935242460913e-08, 3.900043109404161e-08, 3.905102716013398e-08, 4.052136271044347e-08
 3.7495641388628995e-08, 3.899891823985813e-08, 3.7561196125765266e-08, 3.905102716013398e-08
 3.7493387617574625e-08, 3.90167321547294e-08, 3.60603026990722e-08, 3.7561196125765266e-08
 3.750361665049681e-08, 3.904244596766407e-08, 3.454620776039971e-08, 3.60603026990722e-08
 3.7528312930989136e-08, 3.907600779835711e-08, 3.300544903323997e-08, 3.454620776039971e-08
 3.756449265077383e-08, 3.9125224512401107e-08, 3.1452654198158785e-08, 3.300544903323997e-08
