ux_l,ux_r,uy_t,uy_b
 3.310422741716927e-08, 3.558186161066156e-08, 5.0161617473564464e-08, 5.265304214893112e-08
 3.2868650250730615e-08, 3.53591075545805e-08, 4.7656752963137396e-08, 5.0161617473564464e-08
 3.268408274941684e-08, 3.5187354735979605e-08, 4.5144403311656055e-08, 4.7656752963137396e-08
 3.254601558527035e-08, 3.506289492586181e-08, 4.2618148963205586e-08, 4.5144403311656055e-08
 3.2445209166466446e-08, 3.4976268681143657e-08, 4.007111700551411e-08, 4.2618148963205586e-08
 3.2378523028900366e-08, 3.492520787293983e-08, 3.75157478524557e-08, 4.007111700551411e-08
 3.233671872050368e-08, 3.490150329867805e-08, 3.494168108935905e-08, 3.75157478524557e-08
 3.2317764406854445e-08, 3.4901528508730746e-08, 3.234138540256594e-08, 3.494168108935905e-08
 3.231624513370941e-08, 3.492415364498631e-08, 2.9722908387392326e-08, 3.234138540256594e-08
 3.233109268813481e-08, 3.495792238432728e-08, 2.707758737653902e-08, 2.9722908387392326e-08
 3.2355373744110335e-08, 3.500359811160892e-08, 2.4418701843841227e-08, 2.707758737653902e-08
 3.238584518493467e-08, 3.505187656797947e-08, 2.1741277226518462e-08, 2.4418701843841227e-08
 3.242161262336142e-08, 3.5103734313919234e-08, 1.9050141158591372e-08, 2.1741277226518462e-08
 3.245683845885105e-08, 3.515603558465165e-08, 1.6347037606063058e-08, 1.9050141158591372e-08
 3.249326619288281e-08, 3.520359134450723e-08, 1.363475287388569e-08, 1.6347037606063058e-08
 3.252405951508653e-08, 3.5249897626440195e-08, 1.0919805682102601e-08, 1.363475287388569e-08
 3.255358393589683e-08, 3.528366454139661e-08, 8.188574701227696e-09, 1.0919805682102601e-08
 3.257427800283781e-08, 3.531426241295338e-08, 5.463004708887193e-09, 8.188574701227696e-09
 3.259012283568491e-08, 3.533397961150908e-08, 2.7321798776490864e-09, 5.463004708887193e-09
 3.259792098563054e-08, 3.534608484498502e-08, -0.0, 2.7321798776490864e-09
 2.1824831578774838e-07, 2.0246757663791836e-07, 1.5764050132340362e-08, -0.0
 2.1566655733903918e-07, 2.00407261811792e-07, 3.100962138102734e-08, 1.5764050132340362e-08
 2.1068525671278348e-07, 1.9640983319928943e-07, 4.5268641937381824e-08, 3.100962138102734e-08
 2.0365240498458762e-07, 1.9071625066941197e-07, 5.817478662277971e-08, 4.5268641937381824e-08
 1.9500393750593077e-07, 1.8365124127742646e-07, 6.950785468119656e-08, 5.817478662277971e-08
 1.8522005312517894e-07, 1.7555174603166997e-07, 7.91518140074679e-08, 6.950785468119656e-08
 1.7474239171629937e-07, 1.6676569032869845e-07, 8.710563526988377e-08, 7.91518140074679e-08
 1.639758564086568e-07, 1.576084535825135e-07, 9.344925608563345e-08, 8.710563526988377e-08
 1.5324803640911418e-07, 1.4835584932423515e-07, 9.831409506710273e-08, 9.344925608563345e-08
 1.4280238775448614e-07, 1.3922256239944565e-07, 1.0186799018385284e-07, 9.831409506710273e-08
 1.328000955025118e-07, 1.3037228105964458e-07, 1.0430159254111078e-07, 1.0186799018385284e-07
 1.2336781259746322e-07, 1.219067949699075e-07, 1.0577865125487195e-07, 1.0430159254111078e-07
 1.1457779852933792e-07, 1.139182566454129e-07, 1.0644069075477942e-07, 1.0577865125487195e-07
 1.06440690754462e-07, 1.0645591498420987e-07, 1.0645591498389244e-07, 1.0644069075477942e-07
 9.897834909287805e-08, 9.951760992754993e-08, 1.0592660826290549e-07, 1.0645591498389244e-07
 9.21513056850609e-08, 9.312848026069557e-08, 1.0497511077777641e-07, 1.0592660826290549e-07
 8.593518561918821e-08, 8.725359025780674e-08, 1.0367744610933357e-07, 1.0497511077777641e-07
 8.030446391431686e-08, 8.187649114008808e-08, 1.0210320707640014e-07, 1.0367744610933357e-07
 7.519863976002546e-08, 7.698085688518638e-08, 1.0033733591758137e-07, 1.0210320707640014e-07
 7.059895536570978e-08, 7.251846417959083e-08, 9.839028912850073e-08, 1.0033733591758137e-07
 6.64452477570745e-08, 6.848377470048826e-08, 9.63317251786538e-08, 9.839028912850073e-08
 6.270460538564456e-08, 6.482667779397104e-08, 9.418467000609972e-08, 9.63317251786538e-08
 5.934192719419707e-08, 6.152369409350334e-08, 9.197864905205223e-08, 9.418467000609972e-08
 5.631213707695273e-08, 5.854899934949409e-08, 8.974923960387529e-08, 9.197864905205223e-08
 5.3594740863320856e-08, 5.586335042873311e-08, 8.747814538908892e-08, 8.974923960387529e-08
 5.115620635220841e-08, 5.345172733236298e-08, 8.518691491295653e-08, 8.747814538908892e-08
 4.897284424982021e-08, 5.128710844283405e-08, 8.28934152243673e-08, 8.518691491295653e-08
 4.7027746109205934e-08, 4.935001091580831e-08, 8.058494287797632e-08, 8.28934152243673e-08
 4.529489770975678e-08, 4.762367805025264e-08, 7.827759394121461e-08, 8.058494287797632e-08
 4.3755326211975046e-08, 4.6085365187868234e-08, 7.596125994655665e-08, 7.827759394121461e-08
 4.2392642464608635e-08, 4.472151016053776e-08, 7.363332487040227e-08, 7.596125994655665e-08
 4.118495366343793e-08, 4.351766581752149e-08, 7.131263956023668e-08, 7.363332487040227e-08
 4.012550934618835e-08, 4.24618845359933e-08, 6.898363800493921e-08, 7.131263956023668e-08
 3.9201969125057773e-08, 4.154167103442929e-08, 6.664068133275768e-08, 6.898363800493921e-08
 3.839717469843414e-08, 4.074855782477646e-08, 6.429241008138496e-08, 6.664068133275768e-08
 3.771042558092425e-08, 4.0061754016741467e-08, 6.192099896997112e-08, 6.429241008138496e-08
 3.711655307858314e-08, 3.9481050594400154e-08, 5.9554543149851394e-08, 6.192099896997112e-08
 3.661894956837915e-08, 3.8986932488016876e-08, 5.718087548550939e-08, 5.9554543149851394e-08
 3.620205773265036e-08, 3.858236496764128e-08, 5.4787375121616895e-08, 5.718087548550939e-08
 3.585764950294739e-08, 3.825336757555633e-08, 5.2377254256645293e-08, 5.4787375121616895e-08
 3.558186161066156e-08, 3.7994637515808373e-08, 4.9938863417483416e-08, 5.2377254256645293e-08
 3.53591075545805e-08, 3.7796031406987754e-08, 4.7485000144536516e-08, 4.9938863417483416e-08
 3.5187354735979605e-08, 3.764673681361189e-08, 4.501994350153826e-08, 4.7485000144536516e-08
 3.506289492586181e-08, 3.754601667225642e-08, 4.253152271848743e-08, 4.501994350153826e-08
 3.4976268681143657e-08, 3.748153184286446e-08, 4.0020056197310285e-08, 4.253152271848743e-08
 3.492520787293983e-08, 3.745788648450553e-08, 3.7492043278193916e-08, 4.0020056197310285e-08
 3.490150329867805e-08, 3.745787073215077e-08, 3.494170629941174e-08, 3.7492043278193916e-08
 3.4901528508730746e-08, 3.748048323376397e-08, 3.23640105388215e-08, 3.494170629941174e-08
 3.492415364498631e-08, 3.7523846291579667e-08, 2.9756677126733294e-08, 3.23640105388215e-08
 3.495792238432728e-08, 3.7579488623266826e-08, 2.712326310382066e-08, 2.9756677126733294e-08
 3.500359811160892e-08, 3.764625879311449e-08, 2.4466980300211773e-08, 2.712326310382066e-08
 3.505187656797947e-08, 3.771793639147623e-08, 2.1793134972458233e-08, 2.4466980300211773e-08
 3.5103734313919234e-08, 3.779348095762328e-08, 1.9102442429323784e-08, 2.1793134972458233e-08
 3.515603558465165e-08, 3.786402506249975e-08, 1.6394593365918642e-08, 1.9102442429323784e-08
 3.520359134450723e-08, 3.79286532393041e-08, 1.3681059155818656e-08, 1.6394593365918642e-08
 3.5249897626440195e-08, 3.7984206161292216e-08, 1.0953572597059013e-08, 1.3681059155818656e-08
 3.528366454139661e-08, 3.803328865162424e-08, 8.219172572784465e-09, 1.0953572597059013e-08
 3.531426241295338e-08, 3.807179871884192e-08, 5.48272190744289e-09, 8.219172572784465e-09
 3.533397961150908e-08, 3.809649469428613e-08, 2.7442851111250295e-09, 5.48272190744289e-09
 3.534608484498502e-08, 3.810604333153514e-08, -0.0, 2.7442851111250295e-09
 2.0246757663791836e-07, 1.8874722938511412e-07, 1.3703735306213999e-08, -0.0
 2.00407261811792e-07, 1.8707694698493313e-07, 2.7012192768524784e-08, 1.3703735306213999e-08
 1.9640983319928943e-07, 1.8382442756481833e-07, 3.957505940750434e-08, 2.7012192768524784e-08
 1.9071625066941197e-07, 1.7916695777750066e-07, 5.1109777230794215e-08, 3.957505940750434e-08
 1.8365124127742646e-07, 1.7333424814810777e-07, 6.140835943544007e-08, 5.1109777230794215e-08
 1.7555174603166997e-07, 1.6658104351798442e-07, 7.036575830449639e-08, 6.140835943544007e-08
 1.6676569032869845e-07, 1.5916516240304023e-07, 7.794839852369882e-08, 7.036575830449639e-08
 1.576084535825135e-07, 1.5135143314422676e-07, 8.419665182735509e-08, 7.794839852369882e-08
 1.4835584932423515e-07, 1.4335983001054487e-07, 8.918080814231324e-08, 8.419665182735509e-08
 1.3922256239944565e-07, 1.3537513069885772e-07, 9.301770884405175e-08, 8.918080814231324e-08
 1.3037228105964458e-07, 1.275428582166686e-07, 9.583610645137369e-08, 9.301770884405175e-08
 1.219067949699075e-07, 1.1998097070309928e-07, 9.779011293037739e-08, 9.583610645137369e-08
 1.139182566454129e-07, 1.1275365167059568e-07, 9.897834909357639e-08, 9.779011293037739e-08
 1.0645591498420987e-07, 1.0592660826227062e-07, 9.951760992723253e-08, 9.897834909357639e-08
 9.951760992754993e-08, 9.953747859592415e-08, 9.953747859605113e-08, 9.951760992723253e-08
 9.312848026069557e-08, 9.35807359059085e-08, 9.910022077488758e-08, 9.953747859605113e-08
 8.725359025780674e-08, 8.807435533200951e-08, 9.830034699161492e-08, 9.910022077488758e-08
 8.187649114008808e-08, 8.29900419818273e-08, 9.720757282149844e-08, 9.830034699161492e-08
 7.698085688518638e-08, 7.831847377522445e-08, 9.58749432119858e-08, 9.720757282149844e-08
 7.251846417959083e-08, 7.404888115975446e-08, 9.435559964939817e-08, 9.58749432119858e-08
 6.848377470048826e-08, 7.014411533771923e-08, 9.267462827213656e-08, 9.435559964939817e-08
 6.482667779397104e-08, 6.660487782748551e-08, 9.088168630563202e-08, 9.267462827213656e-08
 6.152369409350334e-08, 6.338763467750392e-08, 8.900395430804299e-08, 9.088168630563202e-08
 5.854899934949409e-08, 6.048451508114393e-08, 8.706359068311431e-08, 8.900395430804299e-08
 5.586335042873311e-08, 5.7863427400424496e-08, 8.506652229271877e-08, 8.706359068311431e-08
 5.345172733236298e-08, 5.5496320886636865e-08, 8.302229602342761e-08, 8.506652229271877e-08
 5.128710844283405e-08, 5.337506930591679e-08, 8.095631769734154e-08, 8.302229602342761e-08
 4.935001091580831e-08, 5.1463708706251786e-08, 7.885861001242065e-08, 8.095631769734154e-08
 4.762367805025264e-08, 4.975765383996857e-08, 7.67392810788302e-08, 7.885861001242065e-08
 4.6085365187868234e-08, 4.823944240516481e-08, 7.459740491922617e-08, 7.67392810788302e-08
 4.472151016053776e-08, 4.688695381485711e-08, 7.2429480527386e-08, 7.459740491922617e-08
 4.351766581752149e-08, 4.5702804982967156e-08, 7.025685827870848e-08, 7.2429480527386e-08
 4.24618845359933e-08, 4.46613744070733e-08, 6.80634245033752e-08, 7.025685827870848e-08
 4.154167103442929e-08, 4.376026757625123e-08, 6.584756812310485e-08, 6.80634245033752e-08
 4.074855782477646e-08, 4.298385999114891e-08, 6.360560627334997e-08, 6.584756812310485e-08
 4.0061754016741467e-08, 4.231836867934503e-08, 6.13402955476298e-08, 6.360560627334997e-08
 3.9481050594400154e-08, 4.1755950679928326e-08, 5.906042504346812e-08, 6.13402955476298e-08
 3.8986932488016876e-08, 4.1287553711094554e-08, 5.677630796513379e-08, 5.906042504346812e-08
 3.858236496764128e-08, 4.0899209665036336e-08, 5.445837772953195e-08, 5.677630796513379e-08
 3.825336757555633e-08, 4.059507517478964e-08, 5.211852419689732e-08, 5.445837772953195e-08
 3.7994637515808373e-08, 4.035677938091115e-08, 4.9740257308662796e-08, 5.211852419689732e-08
 3.7796031406987754e-08, 4.0183309682993025e-08, 4.7335705551160636e-08, 4.9740257308662796e-08
 3.764673681361189e-08, 4.0067129322410944e-08, 4.49192233601828e-08, 4.7335705551160636e-08
 3.754601667225642e-08, 3.999330944062294e-08, 4.2467037889095466e-08, 4.49192233601828e-08
 3.748153184286446e-08, 3.996351944676091e-08, 3.999641083895137e-08, 4.2467037889095466e-08
 3.745788648450553e-08, 3.9963818732676936e-08, 3.749202752583916e-08, 3.999641083895137e-08
 3.745787073215077e-08, 3.9994284241346995e-08, 3.496431880102494e-08, 3.749202752583916e-08
 3.748048323376397e-08, 4.0044150438897116e-08, 3.2407373596637193e-08, 3.496431880102494e-08
 3.7523846291579667e-08, 4.011073764812009e-08, 2.981231945842045e-08, 3.2407373596637193e-08
 3.7579488623266826e-08, 4.019618797322243e-08, 2.7190033273668326e-08, 2.981231945842045e-08
 3.764625879311449e-08, 4.028841398328567e-08, 2.453865789857351e-08, 2.7190033273668326e-08
 3.771793639147623e-08, 4.038531903497058e-08, 2.1868679538605284e-08, 2.453865789857351e-08
 3.779348095762328e-08, 4.0479257422716915e-08, 1.9172986534200255e-08, 2.1868679538605284e-08
 3.786402506249975e-08, 4.057264873164256e-08, 1.645922154272299e-08, 1.9172986534200255e-08
 3.79286532393041e-08, 4.066276943569833e-08, 1.3736612077806777e-08, 1.645922154272299e-08
 3.7984206161292216e-08, 4.0738417473088244e-08, 1.100265508739103e-08, 1.3736612077806777e-08
 3.803328865162424e-08, 4.079845913688859e-08, 8.257682640002155e-09, 1.100265508739103e-08
 3.807179871884192e-08, 4.0845379387298765e-08, 5.5074178828870924e-09, 8.257682640002155e-09
 3.809649469428613e-08, 4.0880023421048144e-08, 2.7538337483740456e-09, 5.5074178828870924e-09
 3.810604333153514e-08, 4.0896847276536054e-08, -0.0, 2.7538337483740456e-09
 1.8874722938511412e-07, 1.7669235228559255e-07, 1.2033452906033032e-08, -0.0
 1.8707694698493313e-07, 1.7532445360755825e-07, 2.3759673348409977e-08, 1.2033452906033032e-08
 1.8382442756481833e-07, 1.7265048988501107e-07, 3.491758962018665e-08, 2.3759673348409977e-08
 1.7916695777750066e-07, 1.6879243267855553e-07, 4.527706760140133e-08, 3.491758962018665e-08
 1.7333424814810777e-07, 1.6392683254692272e-07, 5.4655154805316725e-08, 4.527706760140133e-08
 1.6658104351798442e-07, 1.582519739242629e-07, 6.294987718955224e-08, 5.4655154805316725e-08
 1.5916516240304023e-07, 1.5197169493701281e-07, 7.013466926488532e-08, 6.294987718955224e-08
 1.5135143314422676e-07, 1.4527635182536387e-07, 7.62050486936732e-08, 7.013466926488532e-08
 1.4335983001054487e-07, 1.383542462845865e-07, 8.11961088306261e-08, 7.62050486936732e-08
 1.3537513069885772e-07, 1.3136972935054608e-07, 8.518543636186262e-08, 8.11961088306261e-08
 1.275428582166686e-07, 1.2445223010639707e-07, 8.827421893780438e-08, 8.518543636186262e-08
 1.1998097070309928e-07, 1.1769693351658175e-07, 9.056279389787379e-08, 8.827421893780438e-08
 1.1275365167059568e-07, 1.1119123084314122e-07, 9.215130568525135e-08, 9.056279389787379e-08
 1.0592660826227062e-07, 1.0497511077726854e-07, 9.312848026088603e-08, 9.215130568525135e-08
 9.953747859592415e-08, 9.910022077469713e-08, 9.358073590603548e-08, 9.312848026088603e-08
 9.35807359059085e-08, 9.35938402009251e-08, 9.359384020098858e-08, 9.358073590603548e-08
 8.807435533200951e-08, 8.844804243110282e-08, 9.321603364143271e-08, 9.359384020098858e-08
 8.29900419818273e-08, 8.367870643419994e-08, 9.25360046148956e-08, 9.321603364143271e-08
 7.831847377522445e-08, 7.926547398424086e-08, 9.160535059651581e-08, 9.25360046148956e-08
 7.404888115975446e-08, 7.519874819609313e-08, 9.045083382736295e-08, 9.160535059651581e-08
 7.014411533771923e-08, 7.14739463749648e-08, 8.913539076190285e-08, 9.045083382736295e-08
 6.660487782748551e-08, 6.805766627457875e-08, 8.766444315565042e-08, 8.913539076190285e-08
 6.338763467750392e-08, 6.496078230419669e-08, 8.610083471168302e-08, 8.766444315565042e-08
 6.048451508114393e-08, 6.214192292195145e-08, 8.444250300239485e-08, 8.610083471168302e-08
 5.7863427400424496e-08, 5.959548135432688e-08, 8.269941577893116e-08, 8.444250300239485e-08
 5.5496320886636865e-08, 5.7298147802371e-08, 8.090104444270752e-08, 8.269941577893116e-08
 5.337506930591679e-08, 5.522533240243742e-08, 7.904495709767655e-08, 8.090104444270752e-08
 5.1463708706251786e-08, 5.337134807533081e-08, 7.715255514613743e-08, 7.904495709767655e-08
 4.975765383996857e-08, 5.170779470463562e-08, 7.522106964402645e-08, 7.715255514613743e-08
 4.823944240516481e-08, 5.022713087518864e-08, 7.324491632891848e-08, 7.522106964402645e-08
 4.688695381485711e-08, 4.891220005313324e-08, 7.124533169549604e-08, 7.324491632891848e-08
 4.5702804982967156e-08, 4.775203697254579e-08, 6.921542770281463e-08, 7.124533169549604e-08
 4.46613744070733e-08, 4.674037921862205e-08, 6.716231767255312e-08, 6.921542770281463e-08
 4.376026757625123e-08, 4.586230264052833e-08, 6.507116053800253e-08, 6.716231767255312e-08
 4.298385999114891e-08, 4.5113240315063565e-08, 6.294011496154608e-08, 6.507116053800253e-08
 4.231836867934503e-08, 4.447618922356746e-08, 6.077787754821311e-08, 6.294011496154608e-08
 4.1755950679928326e-08, 4.394462226050639e-08, 5.859202807463435e-08, 6.077787754821311e-08
 4.1287553711094554e-08, 4.350659166065614e-08, 5.638796391907556e-08, 5.859202807463435e-08
 4.0899209665036336e-08, 4.315227606460696e-08, 5.415424323928525e-08, 5.638796391907556e-08
 4.059507517478964e-08, 4.287520900709014e-08, 5.188022840301884e-08, 5.415424323928525e-08
 4.035677938091115e-08, 4.26711600443443e-08, 4.956678761074466e-08, 5.188022840301884e-08
 4.0183309682993025e-08, 4.252802690817708e-08, 4.721952519057856e-08, 4.956678761074466e-08
 4.0067129322410944e-08, 4.244246194027775e-08, 4.4845403478394794e-08, 4.721952519057856e-08
 3.999330944062294e-08, 4.2399510411547844e-08, 4.2437247895233444e-08, 4.4845403478394794e-08
 3.996351944676091e-08, 4.2401116798436617e-08, 3.999671012486739e-08, 4.2437247895233444e-08
 3.9963818732676936e-08, 4.243868554575483e-08, 3.752249303450921e-08, 3.999671012486739e-08
 3.9994284241346995e-08, 4.2503408720955625e-08, 3.501418499857507e-08, 3.752249303450921e-08
 4.0044150438897116e-08, 4.259186403699142e-08, 3.247396080586016e-08, 3.501418499857507e-08
 4.011073764812009e-08, 4.2694217470098877e-08, 2.98977697835228e-08, 3.247396080586016e-08
 4.019618797322243e-08, 4.280731766846306e-08, 2.728225928373156e-08, 2.98977697835228e-08
 4.028841398328567e-08, 4.2926544375171206e-08, 2.463556295025843e-08, 2.728225928373156e-08
 4.038531903497058e-08, 4.3052202628566e-08, 2.1962617926351607e-08, 2.463556295025843e-08
 4.0479257422716915e-08, 4.317585715653272e-08, 1.92663778431259e-08, 2.1962617926351607e-08
 4.057264873164256e-08, 4.329209847017305e-08, 1.6549342246778766e-08, 1.92663778431259e-08
 4.066276943569833e-08, 4.339991546321183e-08, 1.3812260115196693e-08, 1.6549342246778766e-08
 4.0738417473088244e-08, 4.349407109689646e-08, 1.106269675119137e-08, 1.3812260115196693e-08
 4.079845913688859e-08, 4.357423907239527e-08, 8.304602890412333e-09, 1.106269675119137e-08
 4.0845379387298765e-08, 4.363936319820983e-08, 5.542061916636466e-09, 8.304602890412333e-09
 4.0880023421048144e-08, 4.368154725418573e-08, 2.7706576038619566e-09, 5.542061916636466e-09
 4.0896847276536054e-08, 4.3700999014088644e-08, -0.0, 2.7706576038619566e-09
 1.7669235228559255e-07, 1.660064778251234e-07, 1.066555422799874e-08, -0.0
 1.7532445360755825e-07, 1.6486656799313724e-07, 2.1085709625862802e-08, 1.066555422799874e-08
 1.7265048988501107e-07, 1.6264411581202042e-07, 3.1059532413731104e-08, 2.1085709625862802e-08
 1.6879243267855553e-07, 1.5942744818042268e-07, 4.0411467469768546e-08, 3.1059532413731104e-08
 1.6392683254692272e-07, 1.5533965958494475e-07, 4.898029618265691e-08, 4.0411467469768546e-08
 1.582519739242629e-07, 1.5053558561953313e-07, 5.666959820230213e-08, 4.898029618265691e-08
 1.5197169493701281e-07, 1.4518235718737918e-07, 6.34393261532364e-08, 5.666959820230213e-08
 1.4527635182536387e-07, 1.394292283389004e-07, 6.928294315289579e-08, 6.34393261532364e-08
 1.383542462845865e-07, 1.3341792130062265e-07, 7.42115918965857e-08, 6.928294315289579e-08
 1.3136972935054608e-07, 1.2729824072967672e-07, 7.82679371177136e-08, 7.42115918965857e-08
 1.2445223010639707e-07, 1.2118633208266427e-07, 8.151892234798905e-08, 7.82679371177136e-08
 1.1769693351658175e-07, 1.1516922517801369e-07, 8.405709122443326e-08, 8.151892234798905e-08
 1.1119123084314122e-07, 1.0930816781445884e-07, 8.593518561937866e-08, 8.405709122443326e-08
 1.0497511077726854e-07, 1.0367744610933357e-07, 8.725359025831463e-08, 8.593518561937866e-08
 9.910022077469713e-08, 9.830034699180538e-08, 8.807435533226345e-08, 8.725359025831463e-08
 9.35938402009251e-08, 9.321603364175014e-08, 8.844804243116631e-08, 8.807435533226345e-08
 8.844804243110282e-08, 8.844669764402194e-08, 8.844669764452983e-08, 8.844804243116631e-08
 8.367870643419994e-08, 8.398508289626515e-08, 8.81227721649365e-08, 8.844669764452983e-08
 7.926547398424086e-08, 7.984489704242635e-08, 8.753862480836808e-08, 8.81227721649365e-08
 7.519874819609313e-08, 7.600636521328558e-08, 8.672603200623461e-08, 8.753862480836808e-08
 7.14739463749648e-08, 7.246902604130634e-08, 8.571911066151681e-08, 8.672603200623461e-08
 6.805766627457875e-08, 6.922345961091201e-08, 8.456755918526836e-08, 8.571911066151681e-08
 6.496078230419669e-08, 6.625006689842653e-08, 8.328197532943776e-08, 8.456755918526836e-08
 6.214192292195145e-08, 6.354910431079287e-08, 8.189606143477029e-08, 8.328197532943776e-08
 5.959548135432688e-08, 6.108600761884929e-08, 8.040208222697529e-08, 8.189606143477029e-08
 5.7298147802371e-08, 5.886828790607222e-08, 7.882822904277394e-08, 8.040208222697529e-08
 5.522533240243742e-08, 5.686855565907121e-08, 7.719097277056994e-08, 7.882822904277394e-08
 5.337134807533081e-08, 5.507232454077113e-08, 7.548900177544225e-08, 7.719097277056994e-08
 5.170779470463562e-08, 5.347791257786666e-08, 7.374040581457946e-08, 7.548900177544225e-08
 5.022713087518864e-08, 5.2045222076044095e-08, 7.192998550686308e-08, 7.374040581457946e-08
 4.891220005313324e-08, 5.078357336311245e-08, 7.008516861490858e-08, 7.192998550686308e-08
 4.775203697254579e-08, 4.966791461360052e-08, 6.82037699488909e-08, 7.008516861490858e-08
 4.674037921862205e-08, 4.869184826108712e-08, 6.62842410944594e-08, 6.82037699488909e-08
 4.586230264052833e-08, 4.785615550866592e-08, 6.432209821253777e-08, 6.62842410944594e-08
 4.5113240315063565e-08, 4.713524797947464e-08, 6.230306387004997e-08, 6.432209821253777e-08
 4.447618922356746e-08, 4.6538927232221035e-08, 6.024631058515203e-08, 6.230306387004997e-08
 4.394462226050639e-08, 4.604340918573946e-08, 5.81539974747841e-08, 6.024631058515203e-08
 4.350659166065614e-08, 4.56444724322954e-08, 5.603364832302639e-08, 5.81539974747841e-08
 4.315227606460696e-08, 4.533065014502187e-08, 5.387717618176843e-08, 5.603364832302639e-08
 4.287520900709014e-08, 4.509357255252357e-08, 5.1676179440272995e-08, 5.387717618176843e-08
 4.26711600443443e-08, 4.492364391285255e-08, 4.942365447457745e-08, 5.1676179440272995e-08
 4.252802690817708e-08, 4.4820746713474e-08, 4.713396022267923e-08, 4.942365447457745e-08
 4.244246194027775e-08, 4.477169087850695e-08, 4.4802451949664893e-08, 4.713396022267923e-08
 4.2399510411547844e-08, 4.477078462949141e-08, 4.243885428212222e-08, 4.4802451949664893e-08
 4.2401116798436617e-08, 4.480879241990259e-08, 4.00342788721856e-08, 4.243885428212222e-08
 4.243868554575483e-08, 4.4885399681135886e-08, 3.7587216209710006e-08, 4.00342788721856e-08
 4.2503408720955625e-08, 4.499336569776754e-08, 3.5102640314610865e-08, 3.7587216209710006e-08
 4.259186403699142e-08, 4.511814758626041e-08, 3.257631423896762e-08, 3.5102640314610865e-08
 4.2694217470098877e-08, 4.526127186873133e-08, 3.0010869981886976e-08, 3.257631423896762e-08
 4.280731766846306e-08, 4.5413698121653474e-08, 2.740148599043971e-08, 3.0010869981886976e-08
 4.2926544375171206e-08, 4.557583460371747e-08, 2.4761221203653227e-08, 2.740148599043971e-08
 4.3052202628566e-08, 4.573337753216527e-08, 2.2086272454318328e-08, 2.4761221203653227e-08
 4.317585715653272e-08, 4.5883978885532946e-08, 1.9382619156766234e-08, 2.2086272454318328e-08
 4.329209847017305e-08, 4.602822991652921e-08, 1.665715923981754e-08, 1.9382619156766234e-08
 4.339991546321183e-08, 4.6159917274213187e-08, 1.3906415748881321e-08, 1.665715923981754e-08
 4.349407109689646e-08, 4.627441070333115e-08, 1.114286472669018e-08, 1.3906415748881321e-08
 4.357423907239527e-08, 4.636581305960127e-08, 8.369727016226897e-09, 1.114286472669018e-08
 4.363936319820983e-08, 4.643948149582226e-08, 5.5842459726123704e-09, 8.369727016226897e-09
 4.368154725418573e-08, 4.648914854075541e-08, 2.790109363764867e-09, 5.5842459726123704e-09
 4.3700999014088644e-08, 4.6513429108780916e-08, -0.0, 2.790109363764867e-09
 1.660064778251234e-07, 1.5645482353624923e-07, 9.525644396012565e-09, -0.0
 1.6486656799313724e-07, 1.5549804689388805e-07, 1.8863257444745985e-08, 9.525644396012565e-09
 1.6264411581202042e-07, 1.536331122656107e-07, 2.7842864782133355e-08, 1.8863257444745985e-08
 1.5942744818042268e-07, 1.5093051752966348e-07, 3.632367887429062e-08, 2.7842864782133355e-08
 1.5533965958494475e-07, 1.4747350537327378e-07, 4.417622221724529e-08, 3.632367887429062e-08
 1.5053558561953313e-07, 1.4338323102599496e-07, 5.1316369770148186e-08, 4.417622221724529e-08
 1.4518235718737918e-07, 1.3879099129738732e-07, 5.768619730475762e-08, 5.1316369770148186e-08
 1.394292283389004e-07, 1.3382684174599182e-07, 6.327163611461804e-08, 5.768619730475762e-08
 1.3341792130062265e-07, 1.2860582944307486e-07, 6.809191132563976e-08, 6.327163611461804e-08
 1.2729824072967672e-07, 1.232366837063224e-07, 7.215602847070118e-08, 6.809191132563976e-08
 1.2118633208266427e-07, 1.1782486192620976e-07, 7.550181544333845e-08, 7.215602847070118e-08
 1.1516922517801369e-07, 1.1246217760844924e-07, 7.819603386087844e-08, 7.550181544333845e-08
 1.0930816781445884e-07, 1.0720903123094552e-07, 8.030446391425338e-08, 7.819603386087844e-08
 1.0367744610933357e-07, 1.0210320707741592e-07, 8.187649114078642e-08, 8.030446391425338e-08
 9.830034699180538e-08, 9.720757282264119e-08, 8.299004198220823e-08, 8.187649114078642e-08
 9.321603364175014e-08, 9.253600461457817e-08, 8.367870643343811e-08, 8.299004198220823e-08
 8.844669764402194e-08, 8.812277216531743e-08, 8.398508289677303e-08, 8.367870643343811e-08
 8.398508289626515e-08, 8.398258631160562e-08, 8.398258631109773e-08, 8.398508289677303e-08
 7.984489704242635e-08, 8.010860365186239e-08, 8.37000929792273e-08, 8.398258631109773e-08
 7.600636521328558e-08, 7.651450337301267e-08, 8.318869283425537e-08, 8.37000929792273e-08
 7.246902604130634e-08, 7.318338769710858e-08, 8.247354423112247e-08, 8.318869283425537e-08
 6.922345961091201e-08, 7.011479377467019e-08, 8.159416647278288e-08, 8.247354423112247e-08
 6.625006689842653e-08, 6.729767735434042e-08, 8.058101274180411e-08, 8.159416647278288e-08
 6.354910431079287e-08, 6.471413454249614e-08, 7.943296474282673e-08, 8.058101274180411e-08
 6.108600761884929e-08, 6.236841950669092e-08, 7.81843625141982e-08, 7.943296474282673e-08
